"number","created_by","created_at","state","commits","merged_by","merged_at"
"1802","kapouer","2013-11-01 23:46:10","closed","4","jonathanong","2013-11-02 22:09:30"
"1797","jonathanong","2013-10-28 21:58:38","closed","1","",""
"1796","malixsys","2013-10-25 12:28:29","closed","1","jonathanong","2013-10-25 17:59:48"
"1795","chirag04","2013-10-25 10:16:00","closed","1","jonathanong","2013-10-25 10:31:25"
"1790","chirag04","2013-10-23 10:11:54","closed","2","",""
"1779","jonathanong","2013-10-15 19:39:43","closed","1","jonathanong","2013-10-16 01:22:01"
"1776","ykumar6","2013-10-14 21:16:38","closed","1","jonathanong","2013-10-15 01:33:34"
"1764","rschaosid","2013-09-24 19:01:07","closed","0","",""
"1762","kevinsimper","2013-09-20 13:41:58","closed","1","",""
"1760","jseip1679","2013-09-19 18:41:11","closed","1","jonathanong","2013-09-19 19:38:21"
"1759","muratgu","2013-09-19 17:28:01","closed","0","jonathanong","2013-09-19 19:43:42"
"1757","madarche","2013-09-16 15:47:03","closed","0","",""
"1755","A","2013-09-15 17:58:42","closed","0","",""
"1751","magicode","2013-09-11 09:19:45","closed","1","",""
"1747","sorribas","2013-09-08 06:12:04","closed","2","tj","2013-09-08 16:30:23"
"1746","sorribas","2013-09-07 01:47:20","closed","2","tj","2013-09-07 22:24:50"
"1740","superic","2013-08-31 23:27:43","closed","1","tj","2013-09-02 15:56:04"
"1735","lxe","2013-08-26 20:07:21","closed","1","jonathanong","2013-09-16 22:32:57"
"1729","patelatharva","2013-08-24 11:15:31","closed","1","jonathanong","2013-09-08 04:43:07"
"1723","gmethvin","2013-08-16 22:19:53","closed","1","tj","2013-08-16 23:32:48"
"1718","evdb","2013-08-13 17:43:23","closed","2","",""
"1714","cjihrig","2013-08-10 00:36:57","closed","2","",""
"1711","jonjenkins","2013-08-04 17:49:04","closed","2","tj","2013-09-02 15:55:23"
"1710","hacksparrow","2013-08-04 15:11:21","closed","1","tj","2013-08-09 22:03:45"
"1709","jonjenkins","2013-08-03 21:35:57","closed","1","",""
"1704","pijusn","2013-08-01 11:58:44","closed","0","",""
"1701","gabbsmo","2013-07-26 09:20:32","closed","1","",""
"1694","kavu","2013-07-21 08:56:50","closed","1","tj","2013-08-02 21:45:38"
"1693","paulmillr","2013-07-20 17:45:05","closed","0","",""
"1691","defunctzombie","2013-07-16 16:48:58","closed","1","",""
"1688","esco","2013-07-15 06:17:08","closed","1","jonathanong","2013-09-10 04:45:19"
"1685","CharlesHolbrow","2013-07-13 23:36:20","closed","1","tj","2013-08-02 21:46:40"
"1676","madarche","2013-07-06 21:01:00","closed","0","",""
"1671","evensoul","2013-07-03 22:50:09","closed","0","",""
