"number","created_by","created_at","state","commits","merged_by","merged_at"
"3428","nateprewitt","2016-07-20 16:44:21","closed","1","kennethreitz","2016-07-20 16:47:00"
"3426","nateprewitt","2016-07-20 16:08:10","closed","1","",""
"3425","Ricke21","2016-07-20 15:47:43","closed","62","",""
"3420","springjools","2016-07-15 12:20:10","closed","1","",""
"3417","nateprewitt","2016-07-15 05:42:45","closed","3","sigmavirus24","2016-08-22 16:49:36"
"3415","nateprewitt","2016-07-15 03:57:01","closed","1","Lukasa","2016-07-15 07:07:44"
"3402","HarrisonJackson","2016-07-14 15:49:18","closed","1","Lukasa","2016-07-14 16:59:51"
"3401","Zeusw","2016-07-14 02:40:39","closed","1","Lukasa","2016-07-14 07:57:49"
"3390","nateprewitt","2016-07-07 15:13:22","closed","1","Lukasa","2016-07-07 16:20:03"
"3388","nateprewitt","2016-07-06 21:15:46","closed","1","sigmavirus24","2016-07-07 14:56:08"
"3387","nateprewitt","2016-07-05 16:06:41","closed","1","",""
"3385","gugu","2016-07-05 08:54:17","closed","1","sigmavirus24","2016-07-05 14:01:19"
"3383","davidsoncasey","2016-07-01 23:42:41","closed","1","Lukasa","2016-07-02 07:33:31"
"3382","nateprewitt","2016-07-01 20:18:53","closed","1","Lukasa","2016-07-02 18:10:20"
"3371","jeremycline","2016-07-01 16:12:55","closed","1","",""
"3370","nateprewitt","2016-07-01 03:55:18","closed","1","sigmavirus24","2016-07-02 20:56:20"
"3368","joyzheng","2016-07-01 00:06:41","closed","0","sigmavirus24","2016-07-01 00:11:01"
"3366","nateprewitt","2016-06-29 17:57:41","closed","1","Lukasa","2016-07-02 19:32:17"
"3365","nateprewitt","2016-06-27 22:55:25","closed","1","Lukasa","2016-06-28 07:33:29"
"3362","nateprewitt","2016-06-24 13:31:31","closed","1","sigmavirus24","2016-06-28 19:22:00"
"3361","jamielennox","2016-06-23 04:25:28","closed","1","",""
"3358","petedmarsh","2016-06-21 18:52:24","closed","0","Lukasa","2016-06-21 18:53:19"
"3356","zachmullen","2016-06-21 16:04:23","closed","0","",""
"3342","nlevitt","2016-06-17 18:56:16","closed","1","",""
"3339","jseabold","2016-06-16 20:00:58","closed","0","",""
"3338","davidsoncasey","2016-06-16 16:38:33","open","5","",""
"3336","hyokosdeveloper","2016-06-15 10:44:03","closed","1","",""
"3335","hyokosdeveloper","2016-06-15 10:39:04","closed","1","",""
"3298","davidfischer","2016-06-09 02:32:39","closed","1","kennethreitz","2016-06-09 02:49:06"
"3297","davidfischer","2016-06-09 01:21:28","closed","1","kennethreitz","2016-06-09 06:57:44"
"3295","Lukasa","2016-06-08 15:26:13","closed","1","sigmavirus24","2016-06-08 16:44:33"
"3293","GaussDing","2016-06-07 14:03:24","closed","1","",""
"3289","jayvdb","2016-06-06 14:41:02","closed","1","sigmavirus24","2016-06-17 13:00:05"
"3286","jayvdb","2016-06-06 02:09:25","closed","1","",""
"3274","birm","2016-06-05 06:52:05","closed","1","",""
"3251","sigmavirus24","2016-06-01 16:01:06","closed","1","Lukasa","2016-06-01 18:08:39"
"3236","eriol","2016-05-29 18:57:33","closed","1","kennethreitz","2016-06-21 02:17:24"
"3225","adamchainz","2016-05-29 11:48:56","closed","1","",""
"3216","nanonyme","2016-05-23 20:51:04","closed","4","sigmavirus24","2016-05-24 18:23:16"
"3200","zestyping","2016-05-19 21:16:32","closed","2","",""
"3198","AlexPHorta","2016-05-16 21:41:53","closed","2","",""
"3195","kumarvaradarajulu","2016-05-16 06:50:12","closed","3","sigmavirus24","2016-05-16 12:47:33"
"3193","AlexPHorta","2016-05-14 23:07:41","closed","201","",""
