"number","created_by","created_at","state","commits","merged_by","merged_at"
"1887","jfmengels","2016-01-26 22:05:05","closed","1","jdalton","2016-01-27 02:20:31"
"1885","kentcdodds","2016-01-26 16:49:06","closed","1","jdalton","2016-01-26 17:54:41"
"1873","carlbennettnz","2016-01-25 01:27:08","closed","3","",""
"1866","silviom","2016-01-22 22:23:16","closed","1","",""
"1855","billyjanitsch","2016-01-20 23:31:25","closed","0","jdalton","2016-01-21 02:03:42"
"1854","billyjanitsch","2016-01-20 23:25:18","closed","0","jdalton","2016-01-21 02:03:19"
"1839","think2011","2016-01-19 14:33:11","closed","1","",""
"1832","hzamani","2016-01-19 00:09:15","closed","1","jdalton","2016-02-26 09:26:55"
"1830","nacmartin","2016-01-18 17:32:33","closed","1","jdalton","2016-01-19 00:17:18"
"1822","demoneaux","2016-01-17 10:43:09","closed","1","jdalton","2016-01-17 15:38:07"
"1821","demoneaux","2016-01-17 10:16:44","closed","3","",""
"1817","think2011","2016-01-17 04:08:43","closed","1","jdalton","2016-01-17 04:46:47"
"1815","iemejia","2016-01-16 13:35:04","closed","0","demoneaux","2016-01-16 14:06:51"
"1809","steelsojka","2016-01-15 19:31:11","closed","1","jdalton","2016-01-15 21:08:59"
"1807","binhqx","2016-01-15 17:34:28","closed","0","",""
"1803","jfmengels","2016-01-15 09:52:06","closed","1","jdalton","2016-01-15 09:57:33"
"1797","beaugunderson","2016-01-14 19:53:23","closed","2","jdalton","2016-01-15 03:37:25"
"1793","oakfang","2016-01-14 13:33:51","closed","1","jdalton","2016-01-14 14:54:05"
"1786","qsona","2016-01-14 05:53:39","closed","1","jdalton","2016-01-14 05:57:51"
"1779","epeli","2016-01-13 21:14:51","closed","2","jdalton","2016-01-14 16:01:46"
"1770","think2011","2016-01-13 15:03:25","closed","1","jdalton","2016-01-13 15:45:20"
"1763","matias-capeletto","2016-01-13 13:36:57","closed","1","jdalton","2016-01-13 15:45:43"
"1762","StreetStrider","2016-01-13 12:46:46","closed","0","jdalton","2016-01-13 15:43:46"
"1761","abhas9","2016-01-13 12:35:26","closed","1","megawac","2016-01-13 14:14:07"
"1751","greenkeeperio-bot","2016-01-13 01:53:00","closed","1","jdalton","2016-01-13 02:29:31"
"1739","krawaller","2016-01-10 18:56:39","closed","2","",""
"1735","jareware","2016-01-05 21:16:26","closed","3","jdalton","2016-01-06 04:40:41"
"1734","boneskull","2016-01-05 06:15:51","closed","1","jdalton","2016-01-05 15:29:55"
"1730","jdalton","2016-01-04 15:13:36","closed","4","",""
"1728","jdalton","2016-01-02 22:21:21","closed","1","jdalton","2016-01-02 22:21:27"
"1721","demoneaux","2015-12-25 08:24:24","closed","1","jdalton","2015-12-25 13:40:10"
"1718","flyyang","2015-12-23 11:10:33","closed","0","jdalton","2015-12-23 14:53:08"
"1717","jmiziolek","2015-12-22 20:26:17","closed","1","",""
"1716","jdalton","2015-12-22 07:34:50","closed","1","jdalton","2015-12-22 07:34:58"
"1709","ahamid","2015-12-17 23:55:29","closed","2","jdalton","2015-12-18 00:19:23"
"1707","demoneaux","2015-12-16 05:42:50","closed","2","jdalton","2015-12-16 05:54:18"
"1699","jdalton","2015-12-10 21:27:25","closed","1","jdalton","2015-12-10 21:27:28"
"1693","jdalton","2015-12-09 07:26:23","closed","1","jdalton","2015-12-09 07:26:30"
"1688","greenkeeperio-bot","2015-12-05 11:46:43","closed","1","jdalton","2015-12-05 19:35:04"
"1676","greenkeeperio-bot","2015-11-30 16:27:52","closed","1","jdalton","2015-11-30 17:19:12"
"1674","wavebeem","2015-11-29 23:21:42","closed","1","jdalton","2015-11-30 03:35:23"
"1661","aguspina","2015-11-25 00:37:26","closed","2","",""
"1660","greenkeeperio-bot","2015-11-24 18:45:34","closed","1","jdalton","2015-11-24 20:00:18"
"1659","jdalton","2015-11-24 08:21:03","closed","1","jdalton","2015-11-24 08:21:07"
"1653","jdalton","2015-11-20 16:12:50","closed","1","jdalton","2015-11-20 16:12:54"
"1648","jdalton","2015-11-18 23:34:58","closed","1","",""
"1647","jdalton","2015-11-18 23:34:40","closed","1","jdalton","2015-11-18 23:34:46"
"1646","J3remyD","2015-11-18 16:19:44","closed","0","",""
