"number","created_by","created_at","state","closed_by","closed_at"
"1143","clnelson","2013-11-01 21:43:02","closed","justinmayer","2013-11-25 21:36:50"
"1142","FloorLamp","2013-11-01 21:01:02","closed","justinmayer","2013-11-02 15:54:29"
"1141","ionelmc","2013-10-31 21:37:04","closed","justinmayer","2013-11-09 22:04:56"
"1140","gpoo","2013-10-31 18:50:10","closed","justinmayer","2013-11-13 01:56:13"
"1139","gpoo","2013-10-31 01:25:55","closed","gpoo","2013-10-31 18:16:57"
"1138","linmx0130","2013-10-26 18:24:47","open","",""
"1137","calfzhou","2013-10-26 10:32:18","closed","calfzhou","2013-11-14 03:50:57"
"1136","nicoddemus","2013-10-25 22:40:54","closed","justinmayer","2014-04-18 22:09:15"
"1135","karlcow","2013-10-25 21:01:36","closed","karlcow","2013-10-25 21:09:32"
"1134","arvsrao","2013-10-25 19:50:02","closed","justinmayer","2013-10-27 16:34:06"
"1133","brechtm","2013-10-25 15:31:51","closed","justinmayer","2014-05-04 14:48:07"
"1132","bsdlp","2013-10-24 18:39:04","closed","justinmayer","2013-10-24 21:23:21"
"1131","calfzhou","2013-10-24 14:18:31","closed","calfzhou","2013-10-24 14:35:28"
"1130","mankoff","2013-10-23 14:15:14","closed","justinmayer","2013-11-28 00:52:04"
"1129","kdeldycke","2013-10-21 21:49:20","closed","justinmayer","2013-10-26 02:41:46"
"1128","fvsch","2013-10-21 00:04:44","open","",""
"1127","FedericoCeratto","2013-10-17 13:11:57","closed","justinmayer","2013-11-30 18:30:27"
"1126","agateau","2013-10-17 08:43:00","open","",""
"1125","sharjeel","2013-10-17 06:49:15","closed","justinmayer","2013-10-17 07:01:50"
"1124","dspruell","2013-10-17 04:45:43","closed","justinmayer","2014-09-19 14:16:27"
"1123","calfzhou","2013-10-16 09:11:23","closed","almet","2013-10-18 13:44:48"
"1122","calfzhou","2013-10-15 02:43:33","closed","justinmayer","2013-11-06 02:25:26"
"1121","calfzhou","2013-10-14 09:23:52","closed","calfzhou","2013-10-16 08:59:36"
"1120","kartoch","2013-10-14 08:11:24","closed","justinmayer","2013-10-28 23:02:26"
"1119","jedbrown","2013-10-12 03:34:15","closed","kylef","2013-10-15 15:44:16"
"1118","yapbreak","2013-10-11 13:52:59","closed","justinmayer","2013-10-24 15:41:14"
"1117","calfzhou","2013-10-11 10:25:28","closed","almet","2013-10-18 13:44:48"
"1116","kartoch","2013-10-10 15:17:30","closed","justinmayer","2013-10-28 22:56:51"
"1115","torrance","2013-10-10 01:33:43","closed","almet","2013-10-10 08:48:34"
"1114","brannerchinese","2013-10-09 16:06:12","closed","justinmayer","2014-02-08 23:38:06"
"1113","brannerchinese","2013-10-09 15:57:49","closed","justinmayer","2014-02-08 23:38:06"
"1112","gabraganca","2013-10-09 08:48:29","closed","almet","2013-10-15 07:15:12"
"1111","talha131","2013-10-07 10:38:54","closed","justinmayer","2013-11-25 18:26:08"
"1110","tshepang","2013-10-06 14:29:21","closed","justinmayer","2013-10-07 10:06:11"
"1109","tshepang","2013-10-06 13:37:01","closed","tshepang","2013-10-06 14:30:32"
"1108","carlcarl","2013-10-06 07:04:47","closed","carlcarl","2013-12-29 13:58:32"
"1107","litmisty","2013-10-04 15:02:11","closed","justinmayer","2014-02-23 14:13:55"
"1106","aqw","2013-10-04 13:22:41","closed","justinmayer","2013-10-04 14:26:37"
"1105","jeekajoo","2013-10-04 10:45:52","closed","jeekajoo","2013-10-04 12:08:03"
"1104","gpoo","2013-10-02 19:30:19","closed","justinmayer","2016-09-30 13:39:44"
"1103","twmht","2013-09-29 08:01:35","closed","twmht","2013-09-30 02:30:14"
"1102","DandyDev","2013-09-27 21:53:01","closed","DandyDev","2014-08-02 22:25:16"
"1101","quack1","2013-09-27 14:28:29","closed","quack1","2013-09-27 16:42:36"
"1100","zonca","2013-09-26 22:35:22","closed","justinmayer","2014-05-13 14:02:47"
"1099","networkpadawan","2013-09-26 16:57:50","closed","networkpadawan","2013-09-30 12:57:41"
"1098","calfzhou","2013-09-26 02:18:12","closed","calfzhou","2013-09-27 02:58:46"
"1097","calfzhou","2013-09-26 02:08:22","closed","almet","2013-09-26 09:20:40"
"1096","saimn","2013-09-25 22:48:08","closed","justinmayer","2013-09-28 12:32:04"
"1095","talha131","2013-09-25 20:29:01","closed","kylef","2013-12-09 18:13:52"
"1094","mua","2013-09-25 01:54:18","closed","justinmayer","2014-01-22 15:54:12"
"1093","honzajavorek","2013-09-24 13:36:05","closed","almet","2013-09-25 14:58:27"
"1092","memeplex","2013-09-24 00:42:06","open","",""
"1091","ghost","2013-09-21 14:01:54","closed","justinmayer","2013-11-25 18:35:44"
"1090","dg01d","2013-09-20 15:42:14","closed","dg01d","2013-09-20 19:07:35"
"1089","dg01d","2013-09-20 14:19:49","closed","justinmayer","2014-01-08 17:38:48"
"1088","ShawnMilo","2013-09-19 20:51:42","closed","ShawnMilo","2013-09-19 21:07:38"
"1087","dg01d","2013-09-19 18:19:38","closed","dg01d","2013-09-19 18:30:33"
"1086","geekinthesticks","2013-09-19 12:19:44","closed","almet","2013-09-19 13:52:45"
"1085","icyleaf","2013-09-17 14:55:52","closed","icyleaf","2013-11-25 07:38:17"
"1084","karmadharma","2013-09-16 06:18:08","closed","almet","2013-09-16 09:32:18"
"1083","bmcorser","2013-09-15 00:22:47","closed","almet","2013-09-16 09:01:46"
"1082","jdorweiler","2013-09-09 22:40:14","closed","kylef","2013-12-03 07:32:58"
"1081","talha131","2013-09-09 05:32:47","closed","almet","2013-09-09 07:47:28"
"1080","bensonshaji","2013-09-09 05:22:28","closed","almet","2013-09-09 07:48:40"
"1079","mawenbao","2013-09-09 02:49:38","closed","almet","2013-09-09 07:52:57"
"1078","talha131","2013-09-08 19:54:59","closed","almet","2013-09-08 21:06:39"
"1077","hazelnusse","2013-09-06 00:36:46","closed","justinmayer","2013-11-25 18:40:36"
"1076","franzwong","2013-09-04 21:38:49","closed","almet","2013-09-08 15:07:43"
"1075","jeekajoo","2013-09-02 17:25:58","closed","justinmayer","2013-09-15 15:35:02"
"1074","samtuke","2013-09-02 16:01:02","closed","almet","2013-09-02 16:12:16"
"1073","joshbenner","2013-09-01 16:21:10","closed","justinmayer","2014-09-19 14:19:13"
"1072","rogerthat","2013-09-01 09:53:38","closed","rogerthat","2013-09-01 10:35:04"
"1071","talha131","2013-08-31 20:08:11","closed","almet","2013-09-08 21:00:58"
"1070","joshbenner","2013-08-30 20:49:37","closed","kylef","2014-02-11 16:46:38"
"1069","JSteunou","2013-08-30 14:16:26","closed","justinmayer","2016-08-15 14:17:48"
"1068","JSteunou","2013-08-30 14:12:26","closed","justinmayer","2015-06-22 17:07:15"
"1067","talha131","2013-08-29 19:17:57","closed","talha131","2013-09-09 05:15:58"
"1066","saimn","2013-08-28 22:50:55","closed","justinmayer","2013-08-28 22:57:44"
"1065","diimpp","2013-08-27 19:04:48","open","",""
"1064","ssbarnea","2013-08-26 08:23:17","closed","justinmayer","2014-04-18 22:18:17"
"1063","honzajavorek","2013-08-24 18:27:49","closed","honzajavorek","2013-09-25 15:10:06"
"1062","honzajavorek","2013-08-24 17:42:19","closed","kylef","2013-12-09 18:14:37"
"1061","honzajavorek","2013-08-24 16:26:41","closed","almet","2013-09-08 21:00:58"
"1060","akavlie","2013-08-24 05:28:04","closed","justinmayer","2013-11-14 06:04:24"
"1059","shantanoo","2013-08-23 15:50:29","closed","justinmayer","2013-08-30 00:39:03"
"1058","stefanv","2013-08-22 10:54:07","closed","almet","2013-08-29 14:48:56"
"1057","rambleraptor","2013-08-22 03:04:36","closed","almet","2013-08-25 16:31:22"
"1056","bmcorser","2013-08-21 23:40:03","closed","almet","2013-09-09 22:01:13"
"1055","housne","2013-08-21 19:23:03","closed","housne","2013-08-22 09:39:29"
"1054","justinmayer","2013-08-19 22:07:18","open","",""
"1053","kura","2013-08-19 10:47:02","closed","almet","2013-08-19 10:47:51"
"1052","Leryan","2013-08-17 17:50:17","closed","Leryan","2013-08-19 23:08:25"
"1051","almet","2013-08-17 15:36:57","closed","almet","2013-08-17 15:41:50"
"1050","almet","2013-08-17 10:52:36","closed","almet","2013-08-17 18:07:55"
"1049","kenmazy","2013-08-16 20:49:13","closed","almet","2013-08-16 21:59:49"
"1048","samtuke","2013-08-16 14:29:34","closed","justinmayer","2014-04-18 22:19:05"
"1047","jeedepom","2013-08-16 13:40:12","closed","justinmayer","2013-11-25 17:03:00"
"1046","liyanage","2013-08-15 15:31:36","closed","justinmayer","2016-08-14 14:36:27"
"1045","rminderhoud","2013-08-15 02:41:38","closed","almet","2013-08-16 23:40:49"
"1044","dbrgn","2013-08-14 21:26:18","closed","justinmayer","2014-02-08 20:21:09"
"1043","ssbarnea","2013-08-13 20:05:08","closed","justinmayer","2013-08-13 20:27:13"
"1042","ssbarnea","2013-08-13 20:02:22","open","justinmayer",""
"1041","dg01d","2013-08-13 09:49:54","closed","justinmayer","2013-08-13 13:14:52"
"1040","ssbarnea","2013-08-12 18:27:14","closed","almet","2013-08-16 22:01:28"
"1039","fcotton","2013-08-12 17:15:14","closed","justinmayer","2013-11-13 01:56:14"
"1038","ssbarnea","2013-08-12 16:44:11","closed","almet","2013-08-16 22:01:28"
"1037","ssbarnea","2013-08-12 13:19:53","closed","justinmayer","2014-04-19 00:50:04"
"1036","ssbarnea","2013-08-12 09:58:52","closed","ssbarnea","2013-08-12 10:06:57"
"1035","coolbit-in","2013-08-12 05:05:37","closed","justinmayer","2013-11-30 18:39:50"
"1034","roycehaynes","2013-08-11 20:10:08","closed","roycehaynes","2013-08-11 20:28:49"
"1033","s-y","2013-08-11 18:31:10","closed","s-y","2013-08-12 18:29:12"
"1032","talha131","2013-08-10 21:22:27","closed","justinmayer","2013-08-10 22:00:47"
"1031","talha131","2013-08-10 20:51:20","closed","justinmayer","2013-08-13 13:17:56"
"1030","Rogdham","2013-08-10 15:22:08","closed","justinmayer","2014-04-14 18:56:35"
"1029","kura","2013-08-09 14:59:03","closed","almet","2013-08-16 23:41:31"
"1028","calebmadrigal","2013-08-08 21:45:30","closed","justinmayer","2013-11-25 19:24:44"
"1027","karlcow","2013-08-08 18:24:28","closed","justinmayer","2014-07-03 19:22:58"
"1026","jimjh","2013-08-08 12:37:59","closed","justinmayer","2013-11-25 19:26:56"
"1025","astorije","2013-08-08 05:21:21","closed","justinmayer","2013-11-25 19:30:32"
"1024","dg01d","2013-08-07 21:44:00","closed","justinmayer","2016-11-02 22:57:25"
"1023","gldnspud","2013-08-07 21:40:56","closed","gldnspud","2013-08-07 22:11:58"
"1022","karlcow","2013-08-07 21:02:45","closed","justinmayer","2014-07-03 19:21:36"
"1021","karlcow","2013-08-07 20:54:56","closed","justinmayer","2014-07-03 19:20:20"
"1020","saimn","2013-08-07 20:53:39","closed","justinmayer","2013-08-07 21:54:59"
"1019","karlcow","2013-08-07 16:27:18","closed","justinmayer","2014-11-04 22:42:29"
"1018","vincentvdk","2013-08-07 12:34:26","closed","justinmayer","2013-11-30 18:44:24"
"1017","videan42","2013-08-07 00:37:32","closed","videan42","2014-12-05 14:12:18"
"1016","karmadharma","2013-08-06 16:13:41","closed","justinmayer","2013-08-08 19:16:14"
"1015","karmadharma","2013-08-06 05:30:42","closed","almet","2013-08-06 14:52:10"
"1014","dbrgn","2013-08-05 17:29:20","closed","almet","2013-08-16 22:09:08"
"1013","e-t-u","2013-08-05 08:13:26","closed","almet","2013-08-05 08:40:22"
"1012","jminardi","2013-08-05 04:12:03","closed","justinmayer","2013-08-05 16:10:21"
"1011","saimn","2013-08-04 18:33:50","closed","justinmayer","2013-08-07 19:34:22"
"1010","kylewm","2013-08-04 16:47:08","closed","justinmayer","2013-08-05 03:30:31"
"1009","justinmayer","2013-08-04 14:55:52","closed","justinmayer","2013-08-05 03:30:32"
"1008","russkel","2013-08-04 13:51:02","open","",""
"1007","saimn","2013-08-04 12:46:31","closed","almet","2013-08-05 15:02:46"
"1006","saimn","2013-08-04 12:35:54","closed","justinmayer","2013-08-05 03:58:39"
"1005","e-t-u","2013-08-04 11:05:29","closed","justinmayer","2013-08-05 03:50:03"
"1004","russkel","2013-08-04 10:53:41","closed","justinmayer","2013-08-05 03:15:53"
"1003","russkel","2013-08-04 09:24:04","closed","justinmayer","2013-08-05 03:09:12"
"1002","russkel","2013-08-04 08:41:38","closed","justinmayer","2013-08-05 15:54:36"
"1001","russkel","2013-08-04 06:27:51","closed","justinmayer","2013-08-04 07:04:18"
"1000","chadversary","2013-08-04 04:14:26","closed","justinmayer","2013-08-04 13:42:23"
"999","nicholaskuechler","2013-08-03 20:00:00","closed","justinmayer","2013-08-03 21:00:17"
"998","karlcow","2013-08-03 15:43:59","closed","justinmayer","2014-04-19 01:08:06"
"997","gebrits","2013-08-03 15:04:15","closed","justinmayer","2013-12-07 02:21:26"
"996","Honghe","2013-08-03 13:01:48","closed","justinmayer","2013-08-08 19:15:20"
"995","karlcow","2013-08-03 04:35:46","closed","justinmayer","2013-08-04 07:03:31"
"994","vmalloc","2013-08-02 10:14:50","closed","justinmayer","2013-08-02 14:47:06"
"993","kura","2013-08-02 10:10:12","closed","justinmayer","2013-08-05 03:48:53"
"992","e-t-u","2013-08-02 04:34:37","closed","justinmayer","2013-08-05 03:47:13"
"991","karlcow","2013-08-01 22:48:07","closed","almet","2013-08-03 11:46:01"
"990","kura","2013-08-01 18:20:52","closed","justinmayer","2013-08-05 03:38:56"
"989","almet","2013-08-01 12:38:18","closed","almet","2013-08-01 12:48:54"
"988","voltagex","2013-08-01 11:24:13","closed","justinmayer","2014-04-19 01:12:02"
"987","dg01d","2013-07-31 22:45:10","closed","justinmayer","2013-08-13 13:16:06"
"986","TheHippo","2013-07-31 20:43:13","closed","kylef","2013-07-31 21:55:06"
"985","kura","2013-07-31 15:47:51","closed","justinmayer","2013-08-05 03:45:24"
"984","dflock","2013-07-31 05:49:10","closed","justinmayer","2014-04-19 01:13:58"
"983","jonromero","2013-07-30 22:37:26","closed","justinmayer","2013-08-05 03:09:12"
"982","seamlik","2013-07-30 04:07:06","closed","seamlik","2013-08-02 13:21:26"
"981","kdeldycke","2013-07-29 21:29:54","closed","justinmayer","2014-04-18 20:29:44"
"980","sahands","2013-07-29 18:55:06","closed","justinmayer","2014-02-22 23:32:56"
"979","nyergler","2013-07-29 13:10:08","closed","justinmayer","2013-08-03 21:58:47"
"978","1c7","2013-07-29 06:13:00","closed","justinmayer","2013-07-29 18:10:46"
"977","rambleraptor","2013-07-27 20:59:00","closed","justinmayer","2014-09-16 23:46:50"
"976","kylewm","2013-07-27 19:51:16","closed","justinmayer","2013-08-03 22:12:52"
"975","PhML","2013-07-26 13:37:14","closed","justinmayer","2013-11-25 19:49:40"
"974","dbrgn","2013-07-25 22:25:23","closed","justinmayer","2013-08-06 23:18:37"
"973","nickodell","2013-07-24 05:53:09","closed","nickodell","2013-07-24 15:52:19"
"972","smidm","2013-07-23 12:33:58","closed","justinmayer","2013-07-23 15:13:45"
"971","XenGi","2013-07-23 07:58:20","closed","almet","2013-09-08 15:03:33"
"970","russkel","2013-07-18 04:07:33","closed","justinmayer","2013-08-01 15:42:13"
"969","russkel","2013-07-18 04:05:11","closed","justinmayer","2013-08-03 23:33:20"
"968","russkel","2013-07-18 01:55:20","closed","justinmayer","2013-08-03 23:42:37"
"967","rdumont","2013-07-18 01:45:24","closed","rdumont","2013-07-18 22:54:24"
"966","jude","2013-07-17 03:45:44","closed","justinmayer","2013-08-03 22:16:58"
"965","cdhowie","2013-07-15 20:49:19","closed","justinmayer","2013-07-15 20:59:23"
"964","nickzoic","2013-07-14 14:32:38","closed","justinmayer","2013-08-03 21:45:07"
"963","Juanlu001","2013-07-14 10:42:49","closed","justinmayer","2013-08-05 15:54:36"
"962","paravoid","2013-07-13 23:46:17","closed","justinmayer","2014-08-02 14:40:00"
"961","russkel","2013-07-10 10:35:40","closed","justinmayer","2014-04-19 01:17:32"
"960","kura","2013-07-08 14:17:03","closed","almet","2013-07-14 10:33:41"
"959","russkel","2013-07-08 06:04:51","closed","justinmayer","2014-04-19 14:24:06"
"958","hrbonz","2013-07-07 12:54:46","closed","almet","2013-07-14 12:04:42"
"957","joshlawrence","2013-07-05 22:11:26","closed","joshlawrence","2013-07-10 15:35:34"
"956","peterdesmet","2013-07-04 13:31:38","closed","justinmayer","2014-02-14 03:10:23"
"955","sindhus","2013-07-04 12:07:37","closed","almet","2013-07-14 10:26:36"
"954","ajma","2013-07-04 05:40:11","closed","almet","2013-07-14 10:35:13"
"953","kura","2013-07-03 15:27:28","closed","justinmayer","2013-08-05 03:37:26"
"952","pawelurbanski","2013-06-30 11:10:06","closed","kylef","2013-07-31 22:09:11"
"951","dbrgn","2013-06-27 22:58:09","closed","justinmayer","2013-06-28 02:16:50"
"950","fbs","2013-06-26 12:15:54","closed","justinmayer","2013-08-03 23:51:23"
"949","magopian","2013-06-25 11:24:24","closed","justinmayer","2014-12-06 16:35:46"
"948","justinmayer","2013-06-24 21:04:57","closed","justinmayer","2013-06-27 00:08:20"
"947","hjwp","2013-06-24 14:23:02","closed","justinmayer","2014-06-25 22:04:21"
"946","hjwp","2013-06-24 14:04:47","closed","justinmayer","2013-06-24 14:10:31"
"945","almet","2013-06-24 13:49:25","closed","justinmayer","2014-04-19 01:30:21"
"944","justinmayer","2013-06-23 18:51:53","closed","justinmayer","2013-06-26 02:12:57"
"943","Rogdham","2013-06-22 14:12:47","closed","justinmayer","2013-08-04 14:21:10"
"942","OE-Tester","2013-06-21 12:49:11","closed","justinmayer","2014-02-03 00:57:37"
"941","OE-Tester","2013-06-20 22:31:33","closed","OE-Tester","2013-07-10 12:37:39"
"940","zmjones","2013-06-20 20:24:50","closed","justinmayer","2013-06-29 03:02:29"
"939","Rogdham","2013-06-20 19:32:09","closed","justinmayer","2016-09-30 13:42:43"
"938","cdecker","2013-06-20 08:49:46","closed","justinmayer","2013-08-04 14:21:11"
"937","terriyu","2013-06-20 00:40:09","closed","justinmayer","2013-11-25 20:09:41"
"936","dbrgn","2013-06-19 22:22:19","closed","almet","2013-06-19 22:33:04"
"935","demoive","2013-06-19 10:22:52","closed","demoive","2013-06-19 13:57:53"
"934","wking","2013-06-16 17:34:44","closed","almet","2013-06-19 07:57:50"
"933","wking","2013-06-16 00:53:22","closed","justinmayer","2013-06-16 15:38:23"
"932","qdot","2013-06-14 19:16:11","closed","justinmayer","2013-08-04 05:40:19"
"931","Cartroo","2013-06-14 15:13:40","closed","almet","2013-07-14 10:31:12"
"930","wking","2013-06-12 18:54:44","closed","justinmayer","2013-06-12 19:01:42"
"929","nicholaskuechler","2013-06-12 02:51:23","closed","justinmayer","2013-08-13 13:22:47"
"928","wking","2013-06-12 02:12:47","closed","justinmayer","2013-06-14 15:27:37"
"927","dalejung","2013-06-10 22:00:19","closed","justinmayer","2013-08-04 07:04:18"
"926","nickzoic","2013-06-10 13:00:26","closed","justinmayer","2013-08-03 21:45:07"
"925","joerns","2013-06-09 16:13:53","closed","joerns","2013-06-13 08:45:58"
"924","rptb1","2013-06-08 22:44:12","closed","justinmayer","2013-06-09 16:37:39"
"923","ka2n","2013-06-08 19:30:13","closed","kylef","2013-10-08 08:46:51"
"922","alefteris","2013-06-03 15:28:24","closed","almet","2013-06-03 16:58:41"
"921","wking","2013-06-02 15:32:48","closed","justinmayer","2013-06-03 01:47:33"
"920","wking","2013-06-02 13:43:30","closed","justinmayer","2013-06-02 17:15:49"
"919","jichu4n","2013-06-02 03:11:34","closed","justinmayer","2013-06-19 14:56:10"
"918","qdot","2013-06-02 02:09:30","closed","justinmayer","2013-08-04 05:40:19"
"917","jsok","2013-06-02 01:35:33","closed","justinmayer","2014-04-19 14:17:32"
"916","dominiqueplante","2013-05-31 01:21:56","closed","justinmayer","2014-04-15 17:46:19"
"915","yaccz","2013-05-30 17:35:18","closed","justinmayer","2014-02-08 22:37:14"
"914","dominiqueplante","2013-05-29 14:10:58","closed","justinmayer","2014-04-15 17:45:18"
"913","dominiqueplante","2013-05-29 04:45:46","closed","justinmayer","2013-10-08 11:22:57"
"912","SecurityForUs","2013-05-29 02:23:27","closed","SecurityForUs","2013-05-29 03:24:01"
"911","domenkozar","2013-05-28 10:49:51","closed","justinmayer","2014-04-19 01:37:40"
"910","dominiqueplante","2013-05-28 05:58:37","closed","justinmayer","2014-04-19 01:41:04"
"909","ghost","2013-05-27 23:20:02","closed","","2013-05-31 18:54:51"
"908","dominiqueplante","2013-05-27 04:27:44","closed","justinmayer","2013-08-04 06:15:22"
"907","saimn","2013-05-26 13:29:13","closed","justinmayer","2013-06-02 16:34:31"
"906","ghost","2013-05-26 12:41:29","closed","","2013-05-26 13:04:36"
"905","Rogdham","2013-05-26 10:47:33","closed","justinmayer","2013-06-04 01:12:55"
"904","ghost","2013-05-24 14:43:03","closed","justinmayer","2013-06-04 01:12:55"
"903","dominiqueplante","2013-05-24 04:56:07","closed","almet","2013-08-16 22:34:49"
"902","brstream","2013-05-23 01:16:31","closed","justinmayer","2013-08-05 03:35:27"
"901","wmajid","2013-05-22 00:49:41","closed","almet","2013-05-22 00:50:40"
"900","rptb1","2013-05-21 23:05:02","closed","justinmayer","2013-11-09 22:43:24"
"899","rptb1","2013-05-21 23:00:50","closed","justinmayer","2013-07-19 22:29:01"
"898","saimn","2013-05-21 20:07:11","closed","justinmayer","2013-06-19 13:51:59"
"897","keflavich","2013-05-20 23:28:48","closed","justinmayer","2013-06-14 16:05:53"
"896","bport","2013-05-20 04:11:57","closed","justinmayer","2015-11-05 20:15:31"
"895","Rogdham","2013-05-19 14:08:23","closed","justinmayer","2013-08-05 03:54:23"
"894","dominiqueplante","2013-05-18 13:39:48","closed","justinmayer","2013-08-03 23:35:36"
"893","dominiqueplante","2013-05-18 00:32:08","closed","justinmayer","2013-08-04 07:06:03"
"892","dominiqueplante","2013-05-17 05:57:11","closed","justinmayer","2013-08-04 07:05:44"
"891","mrshu","2013-05-16 22:05:01","closed","justinmayer","2013-05-18 22:38:10"
"890","dominiqueplante","2013-05-16 05:19:17","closed","justinmayer","2013-05-16 13:03:36"
"889","rptb1","2013-05-15 17:57:32","closed","justinmayer","2013-06-16 15:36:16"
"888","dominiqueplante","2013-05-15 06:54:07","closed","kylef","2013-05-15 10:47:27"
"887","hjwp","2013-05-13 07:40:40","closed","justinmayer","2016-08-14 14:27:44"
"886","hamishcunningham","2013-05-10 13:28:25","closed","kylef","2013-05-10 16:52:17"
"885","avaris","2013-05-10 08:06:28","closed","justinmayer","2013-05-13 22:36:39"
"884","pagiraud","2013-05-09 21:01:09","closed","justinmayer","2016-08-01 19:15:00"
"883","bport","2013-05-09 03:08:26","closed","justinmayer","2013-07-16 15:22:26"
"882","bport","2013-05-09 02:42:38","closed","bport","2013-05-20 06:26:28"
"881","bport","2013-05-08 23:40:01","closed","justinmayer","2013-05-14 18:36:15"
"880","joeshaw","2013-05-08 03:21:21","closed","justinmayer","2013-06-29 15:02:27"
"879","joeshaw","2013-05-08 03:13:40","closed","justinmayer","2013-12-19 02:24:17"
"878","araichev","2013-05-08 03:07:36","closed","araichev","2013-05-11 22:04:38"
"877","nopp","2013-05-07 20:46:20","closed","justinmayer","2014-04-19 01:51:07"
"876","brejoc","2013-05-07 13:11:12","closed","brejoc","2013-05-07 13:53:50"
"875","jakevdp","2013-05-05 03:10:06","closed","justinmayer","2013-06-16 15:33:34"
"874","avaris","2013-05-04 09:10:38","closed","justinmayer","2013-05-04 15:35:01"
"873","xlz","2013-05-03 22:23:10","closed","justinmayer","2013-07-18 16:17:26"
"872","ssavinel","2013-04-30 18:34:46","closed","ssavinel","2013-04-30 22:08:55"
"871","dknecht","2013-04-30 03:59:43","closed","justinmayer","2013-08-04 05:51:30"
"870","jakevdp","2013-04-29 15:00:32","closed","jakevdp","2013-04-29 18:44:38"
"869","Nanodesu","2013-04-28 09:12:08","closed","justinmayer","2013-04-28 23:56:59"
"868","amarendra","2013-04-27 03:06:30","closed","justinmayer","2014-07-03 19:16:37"
"867","avaris","2013-04-26 23:40:08","closed","justinmayer","2013-05-01 23:54:49"
"866","mrrcollins","2013-04-26 15:00:07","closed","justinmayer","2013-08-07 19:34:23"
"865","Javex","2013-04-23 19:55:53","closed","justinmayer","2014-03-31 23:47:03"
"864","saimn","2013-04-23 10:31:41","closed","almet","2013-05-13 07:21:13"
"863","saimn","2013-04-23 10:18:02","closed","justinmayer","2013-04-23 14:25:47"
"862","avaris","2013-04-23 00:59:01","closed","justinmayer","2013-04-23 03:04:25"
"861","sheeprine","2013-04-22 09:33:16","closed","sheeprine","2013-04-24 17:23:04"
"860","avaris","2013-04-21 22:06:21","closed","justinmayer","2013-04-23 03:01:27"
"859","cdunklau","2013-04-20 03:23:01","closed","justinmayer","2014-02-17 17:40:46"
"858","jmurty","2013-04-19 22:12:12","closed","almet","2013-05-13 07:18:02"
"857","avaris","2013-04-19 17:56:57","closed","justinmayer","2013-04-20 14:57:56"
"856","avaris","2013-04-18 19:06:31","closed","justinmayer","2013-04-20 00:39:04"
"855","emilyst","2013-04-18 04:25:32","closed","justinmayer","2013-04-20 15:02:28"
"854","Rogdham","2013-04-17 20:28:57","closed","justinmayer","2013-04-17 20:41:39"
"853","Rogdham","2013-04-17 09:05:13","closed","justinmayer","2013-04-17 22:12:14"
"852","vene","2013-04-17 08:38:26","closed","justinmayer","2013-04-17 16:35:55"
"851","avaris","2013-04-17 01:07:56","closed","justinmayer","2013-04-17 16:31:20"
"850","saimn","2013-04-14 22:33:28","closed","saimn","2013-04-17 16:45:20"
"849","avaris","2013-04-14 21:07:33","closed","justinmayer","2013-04-14 21:18:56"
"848","Rogdham","2013-04-14 20:54:46","closed","almet","2013-05-13 07:17:26"
"847","jontech","2013-04-14 20:31:45","closed","justinmayer","2013-04-14 22:08:50"
"846","Rogdham","2013-04-14 18:58:23","closed","justinmayer","2013-04-14 21:43:46"
"845","Rogdham","2013-04-14 17:24:21","closed","justinmayer","2013-05-03 17:27:46"
"844","Rogdham","2013-04-14 09:20:45","closed","justinmayer","2013-04-14 21:43:13"
"843","saimn","2013-04-13 22:40:29","closed","justinmayer","2013-04-13 23:45:24"
"842","avaris","2013-04-13 20:41:12","closed","justinmayer","2013-04-13 21:23:38"
"841","Rogdham","2013-04-13 19:48:11","closed","justinmayer","2013-04-13 21:10:00"
"840","avaris","2013-04-13 03:17:21","closed","justinmayer","2013-04-13 04:33:40"
"839","wking","2013-04-12 14:57:32","closed","justinmayer","2013-04-12 15:10:45"
"838","jimperio","2013-04-12 07:59:37","closed","justinmayer","2013-04-12 13:19:01"
"837","justinmayer","2013-04-11 21:01:56","closed","justinmayer","2013-04-12 14:09:23"
"836","davidmarble","2013-04-09 06:55:44","closed","justinmayer","2014-09-16 23:43:54"
"835","davidmarble","2013-04-09 03:51:19","closed","justinmayer","2014-09-16 23:41:05"
"834","davidmarble","2013-04-08 21:37:05","closed","davidmarble","2013-04-09 05:13:52"
"833","ksmalak","2013-04-08 20:03:03","closed","justinmayer","2013-04-08 20:03:55"
"832","mfitzp","2013-04-08 11:37:57","closed","justinmayer","2013-04-12 18:21:41"
"831","sploinga","2013-04-07 00:06:24","closed","justinmayer","2013-04-13 15:53:03"
"830","Rogdham","2013-04-06 17:39:47","closed","justinmayer","2013-04-09 23:28:38"
"829","justinmayer","2013-04-05 23:48:53","closed","justinmayer","2013-04-12 14:09:24"
"828","avaris","2013-04-05 07:07:51","closed","justinmayer","2013-04-05 16:12:37"
"827","cdelston","2013-04-04 14:43:59","closed","justinmayer","2014-09-16 23:40:35"
"826","fserb","2013-04-04 00:00:07","closed","justinmayer","2014-02-23 14:13:55"
"825","avaris","2013-04-03 23:26:31","closed","justinmayer","2013-04-03 23:59:40"
