"number","created_by","created_at","state","closed_by","closed_at"
"1019","jcrist","2016-02-29 22:04:43","closed","jcrist","2016-02-29 22:41:54"
"1018","nirizr","2016-02-29 17:34:07","closed","mrocklin","2016-05-05 13:59:17"
"1017","sinhrks","2016-02-28 07:27:08","closed","jcrist","2016-04-07 14:50:42"
"1016","sinhrks","2016-02-27 03:29:20","closed","mrocklin","2016-02-27 16:51:08"
"1015","sinhrks","2016-02-27 02:06:46","closed","mrocklin","2016-02-27 16:49:55"
"1014","sinhrks","2016-02-27 01:58:39","closed","mrocklin","2016-02-27 16:50:02"
"1013","mrocklin","2016-02-22 20:42:57","closed","mrocklin","2016-02-23 00:05:54"
"1012","JbFoncin","2016-02-22 16:13:48","closed","mrocklin","2016-02-23 00:05:54"
"1011","mrocklin","2016-02-20 19:47:39","closed","mrocklin","2016-02-22 20:48:07"
"1010","terrytangyuan","2016-02-20 14:47:59","closed","terrytangyuan","2016-02-20 14:57:47"
"1009","mrocklin","2016-02-19 15:17:36","closed","mrocklin","2016-02-19 23:29:33"
"1008","koverholt","2016-02-19 08:07:07","open","",""
"1007","mrocklin","2016-02-18 20:54:17","closed","mrocklin","2016-02-18 21:12:39"
"1006","tgs","2016-02-18 20:51:25","closed","mrocklin","2016-02-18 21:13:03"
"1005","tgs","2016-02-18 18:51:47","closed","tgs","2016-02-19 16:29:26"
"1004","mrocklin","2016-02-18 05:43:53","closed","mrocklin","2016-02-18 18:36:24"
"1003","mrocklin","2016-02-17 20:26:35","closed","mrocklin","2016-02-18 18:27:55"
"1002","user32000","2016-02-17 16:15:45","closed","mrocklin","2016-04-21 20:30:14"
"1001","koverholt","2016-02-17 09:16:13","closed","mrocklin","2016-02-19 00:19:21"
"1000","DSLituiev","2016-02-17 07:05:39","closed","mrocklin","2016-04-22 23:03:28"
"999","koverholt","2016-02-17 05:19:41","closed","koverholt","2016-02-17 07:48:30"
"998","jcrist","2016-02-16 16:37:17","closed","mrocklin","2016-02-16 16:54:35"
"997","koverholt","2016-02-16 04:16:14","closed","koverholt","2016-02-16 20:28:46"
"996","jcrist","2016-02-15 23:27:49","closed","jcrist","2016-02-15 23:52:28"
"995","mrocklin","2016-02-15 19:29:35","closed","jcrist","2016-02-15 23:52:28"
"994","mrocklin","2016-02-15 19:15:42","open","",""
"993","mrocklin","2016-02-15 17:20:17","closed","jcrist","2016-02-15 23:52:50"
"992","mrocklin","2016-02-14 02:43:16","closed","mrocklin","2016-02-14 15:00:02"
"991","mrocklin","2016-02-13 16:01:06","closed","mrocklin","2016-02-13 18:50:09"
"990","mrocklin","2016-02-12 23:38:51","closed","mrocklin","2016-02-13 02:47:18"
"989","jcrist","2016-02-12 21:01:19","closed","mrocklin","2016-02-13 18:49:28"
"988","jcrist","2016-02-12 19:09:09","closed","jcrist","2016-02-12 20:18:03"
"987","mrocklin","2016-02-12 18:51:05","closed","jcrist","2017-01-27 15:38:28"
"986","jcrist","2016-02-12 18:20:20","closed","jcrist","2016-02-12 19:13:07"
"985","shoyer","2016-02-12 16:14:44","closed","jcrist","2016-03-03 15:56:08"
"984","shoyer","2016-02-12 16:12:48","closed","jcrist","2016-03-03 15:56:08"
"983","ahmadia","2016-02-12 05:45:38","closed","mrocklin","2016-02-16 16:54:35"
"982","mrocklin","2016-02-12 02:10:27","closed","mrocklin","2016-04-23 00:40:18"
"981","jcrist","2016-02-11 23:04:48","closed","jcrist","2016-02-12 16:00:06"
"980","mrocklin","2016-02-11 21:22:15","closed","mrocklin","2016-02-12 15:34:56"
"979","mrocklin","2016-02-11 20:32:04","closed","mrocklin","2016-02-12 15:34:56"
"978","jreback","2016-02-11 20:14:20","closed","jcrist","2016-06-03 21:38:05"
"977","sinhrks","2016-02-11 15:45:28","closed","mrocklin","2016-02-11 16:33:31"
"976","sinhrks","2016-02-11 02:56:46","closed","mrocklin","2016-02-11 16:32:38"
"975","mrocklin","2016-02-11 00:43:16","closed","mrocklin","2016-02-11 18:22:27"
"974","mrocklin","2016-02-10 15:16:13","closed","mrocklin","2016-02-11 00:06:53"
"973","mrocklin","2016-02-09 15:43:14","closed","mrocklin","2016-05-03 23:59:22"
"972","mrocklin","2016-02-09 15:00:15","closed","mrocklin","2016-02-09 19:55:18"
"971","alimanfoo","2016-02-09 12:06:05","closed","mrocklin","2016-02-09 19:55:18"
"970","mrocklin","2016-02-09 03:49:17","closed","mrocklin","2016-02-16 22:06:46"
"969","jrenner","2016-02-09 03:25:57","closed","mrocklin","2016-02-09 04:04:32"
"968","sciunto","2016-02-09 01:33:04","closed","mrocklin","2016-02-16 22:06:46"
"967","bhagerman00","2016-02-08 03:48:53","closed","jcrist","2016-04-14 00:22:17"
"966","mrocklin","2016-02-07 17:06:06","closed","mrocklin","2016-02-07 17:35:49"
"965","sinhrks","2016-02-07 14:55:31","closed","mrocklin","2016-02-08 14:30:27"
"964","sinhrks","2016-02-07 13:38:13","closed","mrocklin","2016-02-07 17:34:57"
"963","VanushVaswani","2016-02-07 12:38:50","closed","VanushVaswani","2016-02-08 12:41:35"
"962","alimanfoo","2016-02-07 02:56:16","closed","mrocklin","2016-02-07 17:35:49"
"961","sinhrks","2016-02-07 01:18:09","closed","mrocklin","2016-02-12 02:06:32"
"960","jreback","2016-02-05 17:14:40","closed","mrocklin","2016-02-13 18:49:28"
"959","jreback","2016-02-04 17:50:53","closed","mrocklin","2016-06-13 15:19:33"
"958","jreback","2016-02-04 17:18:45","open","",""
"957","jreback","2016-02-04 15:54:48","open","",""
"956","jreback","2016-02-04 15:52:58","closed","mrocklin","2016-02-12 02:06:32"
"955","mrocklin","2016-02-04 15:10:18","open","",""
"954","user32000","2016-02-04 15:05:12","closed","user32000","2016-02-04 15:25:35"
"953","jreback","2016-02-04 14:06:22","closed","mrocklin","2016-04-21 20:50:13"
"952","markiemarkus","2016-02-04 13:06:36","closed","markiemarkus","2016-02-04 15:06:13"
"951","mrocklin","2016-02-03 19:33:20","closed","mrocklin","2016-02-03 21:35:59"
"950","mrocklin","2016-02-03 18:27:05","closed","jcrist","2016-02-12 19:13:07"
"949","mrocklin","2016-02-03 18:16:28","closed","mrocklin","2016-02-11 18:32:45"
"948","jcrist","2016-02-02 18:15:50","closed","jcrist","2016-02-02 19:34:54"
"947","jcrist","2016-02-01 23:51:59","closed","jcrist","2016-02-02 04:21:37"
"946","mrocklin","2016-02-01 16:26:51","closed","mrocklin","2016-02-02 03:35:36"
"945","mrocklin","2016-01-31 15:34:08","closed","jcrist","2016-02-02 04:21:37"
"944","anorfleet","2016-01-29 02:37:10","closed","jcrist","2016-03-09 23:24:53"
"943","user32000","2016-01-28 15:54:17","open","",""
"942","sinhrks","2016-01-26 12:57:43","closed","jcrist","2016-01-27 14:46:24"
"941","user32000","2016-01-24 21:23:42","closed","mrocklin","2016-02-18 18:27:54"
"940","sinhrks","2016-01-23 04:10:22","closed","jcrist","2016-01-26 16:10:44"
"939","sinhrks","2016-01-22 20:56:44","closed","mrocklin","2016-01-24 23:38:15"
"938","sinhrks","2016-01-22 20:50:14","closed","mrocklin","2016-01-23 14:41:34"
"937","mrocklin","2016-01-22 16:20:09","closed","mrocklin","2016-01-22 22:49:03"
"936","sinhrks","2016-01-22 14:15:31","closed","mrocklin","2016-01-22 15:45:49"
"935","mrocklin","2016-01-21 22:54:27","closed","mrocklin","2016-01-22 01:56:38"
"934","mrocklin","2016-01-21 22:28:13","closed","mrocklin","2016-01-21 23:28:26"
"933","sinhrks","2016-01-21 18:50:34","closed","mrocklin","2016-01-21 19:42:41"
"932","user32000","2016-01-21 10:13:22","closed","mrocklin","2016-01-24 23:34:36"
"931","electronwill","2016-01-20 22:52:31","closed","electronwill","2016-01-21 23:42:20"
"930","electronwill","2016-01-20 21:57:22","closed","mrocklin","2016-01-31 20:12:06"
"929","jcrist","2016-01-20 00:32:56","closed","mrocklin","2016-01-20 04:58:09"
"928","cowlicks","2016-01-19 16:45:36","closed","mrocklin","2016-01-22 16:01:36"
"927","sinhrks","2016-01-19 12:49:05","closed","mrocklin","2016-01-22 15:47:27"
"926","sinhrks","2016-01-19 12:40:27","closed","mrocklin","2016-01-20 18:31:44"
"925","mrocklin","2016-01-18 20:45:22","closed","mrocklin","2016-01-19 15:48:03"
"924","user32000","2016-01-18 20:41:57","closed","mrocklin","2016-01-22 01:56:38"
"923","pwolfram","2016-01-18 18:47:08","closed","pwolfram","2016-01-18 22:27:40"
"922","mrocklin","2016-01-18 18:09:15","open","",""
"921","terrytangyuan","2016-01-18 02:58:32","closed","terrytangyuan","2016-01-18 03:28:07"
"920","terrytangyuan","2016-01-17 04:04:07","closed","jcrist","2016-01-17 04:11:41"
"919","mrocklin","2016-01-15 20:28:41","closed","mrocklin","2016-01-19 15:47:53"
"918","mrocklin","2016-01-14 20:27:59","closed","mrocklin","2016-01-14 22:13:21"
"917","mrocklin","2016-01-14 17:22:38","closed","mrocklin","2016-01-14 17:52:40"
"916","mrocklin","2016-01-14 16:55:25","closed","mrocklin","2016-04-25 17:18:51"
"915","koverholt","2016-01-14 00:45:53","open","",""
"914","jcrist","2016-01-13 06:49:55","closed","jcrist","2016-01-13 06:54:56"
"913","jcrist","2016-01-13 06:34:08","closed","jcrist","2016-01-13 06:51:43"
"912","shoyer","2016-01-13 06:22:03","closed","jcrist","2016-01-13 06:51:43"
"911","shoyer","2016-01-08 23:22:37","closed","mrocklin","2016-04-23 00:35:11"
"910","jcrist","2016-01-08 17:02:02","closed","mrocklin","2016-01-12 05:57:35"
"909","apiszcz","2016-01-08 10:28:39","closed","mrocklin","2016-01-12 05:57:35"
"908","mrocklin","2016-01-07 22:04:19","closed","mrocklin","2016-01-12 22:27:37"
"907","jcrist","2016-01-05 23:00:24","closed","jcrist","2016-01-05 23:09:34"
"906","mrocklin","2016-01-05 19:02:59","closed","mrocklin","2016-01-05 19:35:00"
"905","mrocklin","2016-01-05 18:52:44","closed","mrocklin","2016-01-05 19:09:32"
"904","mrocklin","2016-01-05 03:53:37","closed","mrocklin","2016-01-05 18:38:24"
"903","mrocklin","2016-01-04 18:27:04","closed","mrocklin","2016-01-04 18:59:06"
"902","mrocklin","2016-01-04 17:31:17","closed","mrocklin","2016-01-05 03:26:53"
"901","mrocklin","2016-01-04 17:24:49","closed","mrocklin","2016-04-26 20:27:12"
"900","mrocklin","2016-01-04 03:23:47","closed","mrocklin","2016-01-04 18:31:32"
"899","mrocklin","2016-01-03 00:55:32","closed","mrocklin","2016-01-03 19:57:56"
"898","mrocklin","2015-12-30 03:48:17","open","",""
"897","terrytangyuan","2015-12-30 01:21:38","closed","terrytangyuan","2015-12-30 02:59:26"
"896","hcarvalhoalves","2015-12-29 16:44:21","closed","mrocklin","2016-04-26 20:26:57"
"895","mrocklin","2015-12-29 16:27:41","closed","mrocklin","2016-01-03 19:55:17"
"894","hcarvalhoalves","2015-12-29 13:06:35","closed","mrocklin","2016-01-03 19:55:17"
"893","mrocklin","2015-12-29 06:02:03","closed","mrocklin","2015-12-29 15:30:57"
"892","terrytangyuan","2015-12-29 05:37:31","closed","terrytangyuan","2015-12-29 12:50:00"
"891","mrocklin","2015-12-27 17:01:03","closed","mrocklin","2015-12-29 15:30:44"
"890","mrocklin","2015-12-27 04:25:53","closed","mrocklin","2015-12-27 06:29:28"
"889","sinhrks","2015-12-25 02:43:47","closed","mrocklin","2015-12-27 06:29:43"
"888","sscondie","2015-12-23 00:16:56","closed","mrocklin","2016-01-22 16:03:34"
"887","sscondie","2015-12-22 04:52:45","closed","mrocklin","2016-01-22 16:04:07"
"886","sinhrks","2015-12-18 12:10:30","closed","sinhrks","2016-01-06 15:48:56"
"885","sinhrks","2015-12-18 12:00:04","closed","mrocklin","2016-01-20 15:35:06"
"884","sinhrks","2015-12-17 13:05:03","closed","sinhrks","2016-01-06 15:52:53"
"883","22csnyder","2015-12-17 09:09:23","closed","mrocklin","2016-01-22 16:05:41"
"882","vikhyat","2015-12-17 04:37:25","closed","mrocklin","2015-12-21 13:49:52"
"881","jeremyherbert","2015-12-15 01:15:18","closed","jeremyherbert","2015-12-18 06:25:44"
"880","satya-panda","2015-12-14 12:20:12","closed","mrocklin","2016-01-22 22:49:03"
"879","satya-panda","2015-12-14 09:54:41","closed","mrocklin","2016-01-05 18:51:36"
"878","sscondie","2015-12-14 03:49:36","closed","mrocklin","2016-04-26 20:25:29"
"877","sinhrks","2015-12-12 15:26:53","closed","jcrist","2015-12-12 18:14:29"
"876","jcrist","2015-12-11 23:19:13","closed","jcrist","2015-12-11 23:28:48"
"875","jcrist","2015-12-09 22:03:09","closed","jcrist","2015-12-11 23:43:10"
"874","shoyer","2015-12-09 20:07:04","open","",""
"873","mrocklin","2015-12-08 16:02:02","closed","mrocklin","2015-12-15 15:56:04"
"872","ererkka","2015-12-08 12:01:27","closed","mrocklin","2016-01-05 19:09:32"
"871","jeremyherbert","2015-12-08 04:27:57","closed","mrocklin","2015-12-15 15:56:04"
"870","mrocklin","2015-12-08 03:53:25","closed","mrocklin","2015-12-08 04:10:52"
"869","mrocklin","2015-12-08 00:08:36","closed","mrocklin","2015-12-08 00:41:01"
"868","hcarvalhoalves","2015-12-07 17:59:10","closed","jcrist","2016-03-03 19:11:16"
"867","jeremyherbert","2015-12-07 11:56:45","closed","mrocklin","2015-12-08 04:10:52"
"866","fjanoos","2015-12-06 16:07:55","closed","mrocklin","2015-12-27 06:29:28"
"865","PedroMDuarte","2015-12-05 21:56:06","closed","mrocklin","2015-12-10 04:09:25"
"864","fjanoos","2015-12-05 21:40:48","closed","fjanoos","2015-12-05 21:51:03"
"863","fjanoos","2015-12-05 16:05:53","closed","fjanoos","2015-12-06 20:15:18"
"862","fjanoos","2015-12-04 15:41:38","closed","fjanoos","2016-01-05 21:03:13"
"861","jcrist","2015-12-03 19:49:21","closed","jcrist","2015-12-03 21:37:25"
"860","drdangersimon","2015-12-03 09:33:11","closed","mrocklin","2016-02-02 22:07:41"
"859","mrocklin","2015-12-01 21:18:39","closed","mrocklin","2015-12-01 21:30:37"
"858","fjanoos","2015-12-01 20:44:12","closed","mrocklin","2015-12-01 21:30:37"
"857","jcrist","2015-12-01 02:43:44","closed","jcrist","2015-12-01 18:53:43"
"856","jcrist","2015-12-01 00:02:47","closed","mrocklin","2015-12-01 00:29:39"
"855","ajfriend","2015-11-30 21:42:15","closed","mrocklin","2016-04-26 19:58:19"
"854","mrocklin","2015-11-30 19:29:16","closed","mrocklin","2015-12-01 02:17:57"
"853","mrocklin","2015-11-30 18:58:20","closed","mrocklin","2015-12-01 02:03:42"
"852","ererkka","2015-11-30 05:51:19","closed","mrocklin","2015-12-07 15:52:36"
"851","PedroMDuarte","2015-11-29 03:12:36","closed","mrocklin","2015-11-29 19:37:52"
"850","mrocklin","2015-11-27 17:32:39","closed","mrocklin","2015-11-27 20:56:48"
"849","CharlieLaughton","2015-11-27 17:15:27","closed","mrocklin","2015-11-27 17:43:35"
"848","mrocklin","2015-11-26 00:56:16","closed","mrocklin","2015-12-01 02:03:32"
"847","mrocklin","2015-11-25 23:07:27","closed","mrocklin","2016-01-05 18:46:18"
"846","mrocklin","2015-11-23 23:00:50","closed","cowlicks","2015-11-24 04:50:46"
"845","cowlicks","2015-11-23 21:22:34","closed","cowlicks","2015-11-24 04:50:46"
"844","mrocklin","2015-11-23 18:01:28","closed","mrocklin","2015-11-23 18:28:13"
"843","sinhrks","2015-11-23 04:13:36","closed","mrocklin","2015-11-23 18:29:12"
"842","sisp","2015-11-22 22:28:31","closed","mrocklin","2016-01-04 17:28:59"
"841","mrocklin","2015-11-20 19:05:40","closed","mrocklin","2016-01-22 16:07:27"
"840","koverholt","2015-11-20 04:20:13","closed","jcrist","2015-12-03 21:37:25"
"839","jcrist","2015-11-19 23:10:31","closed","jcrist","2015-12-03 22:26:28"
"838","cowlicks","2015-11-19 04:06:42","closed","cowlicks","2015-11-20 16:33:57"
"837","mrocklin","2015-11-18 17:59:43","closed","mrocklin","2015-11-23 20:07:26"
"836","sirinath","2015-11-18 04:38:24","closed","mrocklin","2015-12-03 18:44:09"
"835","fonnesbeck","2015-11-16 14:54:22","closed","jcrist","2016-03-03 21:57:56"
"834","mrocklin","2015-11-16 03:41:26","closed","mrocklin","2015-11-16 21:49:35"
"833","mrocklin","2015-11-16 03:02:13","closed","mrocklin","2015-11-16 21:49:42"
"832","mrocklin","2015-11-15 01:38:21","closed","mrocklin","2015-11-16 21:49:35"
"831","jcrist","2015-11-13 23:57:05","open","",""
"830","mrocklin","2015-11-12 23:08:48","closed","mrocklin","2015-11-15 01:36:07"
"829","rabernat","2015-11-12 17:37:37","closed","mrocklin","2015-11-15 01:36:07"
"828","cowlicks","2015-11-12 16:36:14","closed","mrocklin","2015-11-12 16:46:02"
"827","mrocklin","2015-11-09 00:13:32","closed","mrocklin","2015-11-09 00:19:18"
"826","mrocklin","2015-11-08 20:17:24","closed","mrocklin","2015-11-15 01:36:18"
"825","seibert","2015-11-08 17:42:39","closed","mrocklin","2015-11-15 01:36:18"
"824","mrocklin","2015-11-08 15:09:20","closed","mrocklin","2015-11-08 16:18:01"
"823","DSLituiev","2015-11-08 04:48:55","closed","DSLituiev","2015-11-09 00:47:49"
"822","mrocklin","2015-11-08 04:39:59","closed","mrocklin","2015-11-09 15:41:03"
"821","mrocklin","2015-11-07 22:52:10","closed","mrocklin","2015-11-09 15:41:03"
"820","mrocklin","2015-11-07 21:58:35","closed","mrocklin","2015-11-09 15:40:58"
"819","DSLituiev","2015-11-06 06:35:53","closed","mrocklin","2016-02-12 02:06:32"
"818","cowlicks","2015-11-04 17:43:56","closed","mrocklin","2015-11-07 15:33:21"
"817","mrocklin","2015-10-30 23:49:50","closed","mrocklin","2016-04-26 19:59:32"
"816","cowlicks","2015-10-30 19:31:48","closed","cowlicks","2015-11-16 17:44:29"
"815","cowlicks","2015-10-29 20:17:48","closed","cowlicks","2015-11-12 16:12:27"
"814","maxalbert","2015-10-29 17:52:20","closed","cowlicks","2015-11-12 16:46:03"
"813","mrocklin","2015-10-29 17:51:38","closed","mrocklin","2015-10-30 00:10:03"
"812","cowlicks","2015-10-28 14:55:22","closed","mrocklin","2016-02-12 02:06:32"
"811","cowlicks","2015-10-28 14:52:16","open","mrocklin",""
"810","cowlicks","2015-10-28 14:49:19","closed","mrocklin","2015-10-30 00:12:54"
"809","alancj","2015-10-28 02:40:51","closed","alancj","2015-10-29 01:24:52"
"808","jcrist","2015-10-27 21:34:34","open","",""
"807","cowlicks","2015-10-27 16:59:43","closed","mrocklin","2015-10-27 18:00:10"
"806","mrocklin","2015-10-27 01:48:02","closed","jcrist","2015-10-27 17:33:38"
"805","mrocklin","2015-10-26 23:49:41","closed","mrocklin","2015-10-27 00:05:23"
"804","eribean","2015-10-26 19:35:34","closed","mrocklin","2016-01-05 18:58:01"
"803","cowlicks","2015-10-26 18:13:28","closed","mrocklin","2015-10-26 18:56:26"
"802","cowlicks","2015-10-26 17:47:49","closed","cowlicks","2015-10-26 18:01:25"
"801","cowlicks","2015-10-26 14:21:32","closed","cowlicks","2015-10-30 19:54:18"
"800","kwmsmith","2015-10-24 19:09:36","closed","mrocklin","2015-10-24 19:35:27"
"799","mrocklin","2015-10-24 01:53:07","closed","mrocklin","2016-04-26 19:59:58"
"798","mrocklin","2015-10-23 15:04:26","closed","mrocklin","2015-10-23 15:39:00"
"797","shoyer","2015-10-22 23:54:56","closed","shoyer","2015-10-22 23:55:45"
"796","mrocklin","2015-10-22 23:37:37","closed","mrocklin","2015-10-26 23:54:39"
"795","shoyer","2015-10-22 23:25:33","closed","jcrist","2016-09-14 22:42:52"
"794","shoyer","2015-10-20 21:53:37","closed","mrocklin","2015-10-22 23:13:55"
"793","mrocklin","2015-10-20 15:51:03","closed","mrocklin","2015-10-20 17:08:55"
"792","mrocklin","2015-10-20 15:41:43","closed","mrocklin","2015-10-20 19:12:35"
"791","mrocklin","2015-10-20 01:34:40","closed","mrocklin","2015-10-20 17:32:15"
"790","mrocklin","2015-10-18 16:01:24","closed","mrocklin","2016-04-26 20:00:09"
"789","22csnyder","2015-10-18 11:32:20","closed","mrocklin","2016-01-05 18:59:28"
"788","Carreau","2015-10-16 23:40:45","closed","jcrist","2015-10-17 00:21:46"
"787","rabernat","2015-10-16 20:10:36","closed","mrocklin","2015-10-20 19:12:35"
"786","mrocklin","2015-10-15 21:34:45","closed","mrocklin","2015-10-18 16:08:27"
"785","jcrist","2015-10-14 22:09:59","closed","jcrist","2015-10-14 23:16:03"
"784","jcrist","2015-10-14 19:03:34","closed","jcrist","2015-10-16 20:20:58"
"783","mrocklin","2015-10-13 21:17:18","closed","mrocklin","2015-10-14 00:29:23"
"782","jcrist","2015-10-12 18:07:17","closed","jcrist","2015-10-13 16:52:44"
"781","mrocklin","2015-10-12 01:23:34","closed","mrocklin","2015-10-13 23:19:50"
"780","jcrist","2015-10-09 20:35:07","closed","jcrist","2015-10-09 21:21:36"
"779","mrocklin","2015-10-09 16:30:09","closed","jcrist","2015-10-09 21:21:58"
"778","mrocklin","2015-10-09 01:21:46","closed","jcrist","2016-04-17 20:05:37"
"777","shoyer","2015-10-07 20:59:19","closed","jcrist","2016-03-04 16:33:46"
"776","shoyer","2015-10-07 20:57:04","closed","jcrist","2015-10-08 16:50:30"
"775","mrocklin","2015-10-07 15:03:36","closed","cowlicks","2015-10-26 21:40:25"
"774","cournape","2015-10-07 10:55:38","closed","mrocklin","2015-10-07 15:03:56"
"773","shoyer","2015-10-07 04:45:24","closed","jcrist","2015-10-08 16:50:30"
"772","jreback","2015-10-06 18:20:27","closed","cowlicks","2015-11-16 17:44:29"
"771","mrocklin","2015-10-06 18:02:32","closed","cowlicks","2015-10-30 19:54:18"
"770","sinhrks","2015-10-06 12:39:08","closed","jcrist","2015-10-14 23:16:03"
"769","sinhrks","2015-10-04 12:57:12","closed","mrocklin","2015-10-06 13:55:07"
"768","mrocklin","2015-10-03 18:43:57","closed","mrocklin","2015-10-05 14:55:43"
"767","mrocklin","2015-10-03 00:14:04","closed","mrocklin","2015-10-03 01:06:11"
"766","stefanv","2015-10-03 00:08:10","closed","mrocklin","2015-10-03 01:06:11"
"765","mrocklin","2015-10-01 00:09:24","closed","mrocklin","2015-10-02 00:23:37"
"764","mrocklin","2015-09-30 22:18:27","closed","mrocklin","2016-04-26 20:23:56"
"763","mrocklin","2015-09-29 23:14:44","closed","mrocklin","2015-09-30 14:31:31"
"762","mrocklin","2015-09-29 15:43:59","closed","mrocklin","2015-10-01 14:38:59"
"761","shoyer","2015-09-28 20:02:25","closed","jcrist","2016-06-02 17:05:34"
"760","rabernat","2015-09-28 09:20:01","closed","mrocklin","2015-10-01 14:38:59"
"759","mrocklin","2015-09-27 15:52:31","closed","mrocklin","2015-09-27 20:53:54"
"758","shoyer","2015-09-27 05:28:43","closed","mrocklin","2015-09-27 20:53:07"
"757","sinhrks","2015-09-26 01:28:26","closed","mrocklin","2016-01-31 20:11:47"
"756","clarkfitzg","2015-09-25 22:26:11","closed","mrocklin","2015-10-01 14:38:52"
"755","jcrist","2015-09-25 19:52:15","closed","mrocklin","2016-01-31 20:12:14"
"754","jcrist","2015-09-24 19:04:16","closed","jcrist","2015-09-24 19:48:32"
"753","cowlicks","2015-09-24 15:22:30","closed","cowlicks","2015-09-24 20:44:20"
"752","cowlicks","2015-09-24 00:23:00","closed","jcrist","2015-09-25 20:24:43"
"751","cowlicks","2015-09-24 00:09:38","closed","jcrist","2015-09-24 20:40:51"
"750","jcrist","2015-09-23 23:05:24","closed","jcrist","2015-09-24 17:06:12"
"749","cowlicks","2015-09-23 20:59:26","closed","jcrist","2015-09-25 20:24:13"
"748","cowlicks","2015-09-23 20:58:04","closed","cowlicks","2015-09-24 20:44:20"
"747","rabernat","2015-09-23 08:41:58","closed","mrocklin","2015-09-28 15:47:08"
"746","shoyer","2015-09-22 21:12:06","open","",""
"745","jcrist","2015-09-22 18:54:15","closed","mrocklin","2015-09-22 21:30:49"
"744","eriknw","2015-09-21 23:32:54","closed","mrocklin","2015-09-22 16:13:17"
"743","mrocklin","2015-09-21 23:32:09","closed","mrocklin","2015-10-15 21:29:54"
"742","mrocklin","2015-09-21 22:54:46","closed","mrocklin","2015-09-22 18:34:04"
"741","mrocklin","2015-09-21 22:11:56","closed","mrocklin","2015-09-22 21:30:49"
"740","mrocklin","2015-09-21 21:22:58","closed","mrocklin","2015-09-22 16:34:54"
"739","cowlicks","2015-09-21 21:17:24","closed","cowlicks","2015-09-24 20:00:09"
"738","mrocklin","2015-09-21 20:17:56","closed","mrocklin","2015-09-22 20:07:06"
"737","mrocklin","2015-09-21 19:22:11","closed","mrocklin","2015-09-22 16:48:14"
"736","jcrist","2015-09-21 17:59:12","closed","jcrist","2015-09-21 18:58:10"
"735","thrasibule","2015-09-20 22:17:43","closed","mrocklin","2015-10-27 18:00:10"
"734","thrasibule","2015-09-20 20:23:02","closed","thrasibule","2015-09-21 17:04:52"
"733","sinhrks","2015-09-19 13:57:42","closed","mrocklin","2015-09-22 15:02:32"
"732","shoyer","2015-09-19 05:29:11","open","",""
"731","shoyer","2015-09-19 03:45:43","open","",""
"730","mrocklin","2015-09-19 01:04:16","closed","mrocklin","2015-09-22 16:09:56"
"729","sinhrks","2015-09-18 22:31:07","closed","mrocklin","2015-09-21 16:24:45"
"728","jcrist","2015-09-18 18:25:20","closed","mrocklin","2015-09-21 16:26:29"
"727","jcrist","2015-09-18 14:44:49","closed","jcrist","2015-09-21 16:26:54"
"726","jcrist","2015-09-18 14:43:03","closed","mrocklin","2015-09-21 16:26:29"
"725","sinhrks","2015-09-18 14:39:46","closed","mrocklin","2015-09-21 16:25:12"
"724","cowlicks","2015-09-17 22:00:53","closed","mrocklin","2015-09-21 20:32:33"
"723","cowlicks","2015-09-17 20:36:15","closed","mrocklin","2015-09-21 19:56:19"
"722","jcrist","2015-09-17 19:24:58","closed","mrocklin","2015-09-21 15:36:44"
"721","metaperture","2015-09-17 18:03:44","closed","mrocklin","2015-09-21 15:36:44"
"720","caseyclements","2015-09-17 01:23:29","closed","mrocklin","2015-09-22 16:40:59"
"719","clarkfitzg","2015-09-16 21:27:26","closed","mrocklin","2015-10-01 14:38:52"
"718","cowlicks","2015-09-16 17:24:18","closed","cowlicks","2015-09-16 21:24:03"
"717","mrocklin","2015-09-16 16:46:34","closed","mrocklin","2015-09-21 19:54:45"
"716","mrocklin","2015-09-16 15:38:29","closed","mrocklin","2015-09-16 22:23:23"
"715","cowlicks","2015-09-16 15:35:57","closed","cowlicks","2015-09-16 21:24:03"
"714","willfurnass","2015-09-16 09:43:49","closed","mrocklin","2015-09-21 20:32:33"
"713","mrocklin","2015-09-15 17:56:50","closed","mrocklin","2015-09-15 19:28:57"
"712","mrocklin","2015-09-15 16:53:15","closed","mrocklin","2015-09-15 17:19:24"
"711","mrocklin","2015-09-15 16:35:58","closed","mrocklin","2015-09-16 15:12:03"
"710","mrocklin","2015-09-15 16:17:27","open","sinhrks",""
"709","mrocklin","2015-09-15 16:03:51","closed","mrocklin","2015-09-15 16:24:11"
"708","mrocklin","2015-09-15 15:28:24","closed","mrocklin","2015-09-16 16:09:20"
"707","jcrist","2015-09-15 15:14:56","closed","jcrist","2015-09-15 15:22:42"
"706","jcrist","2015-09-14 21:13:49","closed","mrocklin","2015-09-15 07:06:22"
"705","sinhrks","2015-09-14 12:19:13","closed","jcrist","2015-09-14 17:05:05"
"704","mrocklin","2015-09-13 15:38:55","closed","mrocklin","2015-09-13 16:02:12"
"703","mrocklin","2015-09-12 21:53:52","closed","mrocklin","2015-09-13 14:22:37"
"702","shoyer","2015-09-12 21:11:15","open","",""
"701","shoyer","2015-09-12 20:53:18","closed","mrocklin","2015-10-22 23:13:55"
"700","shoyer","2015-09-12 20:32:20","open","",""
