"number","created_by","created_at","state","closed_by","closed_at"
"993","ibell","2014-02-24 23:33:42","closed","bdarnell","2014-02-25 04:03:34"
"992","wmslei","2014-02-24 04:17:37","closed","wmslei","2014-02-24 07:45:02"
"991","jason64","2014-02-23 22:48:34","open","",""
"990","schlamar","2014-02-22 12:16:04","closed","bdarnell","2014-02-23 03:48:04"
"989","wmslei","2014-02-21 10:18:19","closed","bdarnell","2014-02-21 14:04:27"
"988","MatsDahlberg","2014-02-21 09:58:02","closed","bdarnell","2014-05-25 16:52:52"
"987","mulka","2014-02-19 09:19:57","open","bdarnell",""
"986","ushuz","2014-02-14 10:56:13","closed","bdarnell","2014-02-15 01:00:59"
"985","yupbank","2014-02-13 13:37:00","closed","bdarnell","2014-02-13 14:58:16"
"984","agronholm","2014-02-12 00:53:40","closed","agronholm","2014-02-12 11:33:42"
"983","ccampbell","2014-02-04 19:00:35","closed","bdarnell","2014-02-05 01:19:08"
"982","tbuenger","2014-01-29 23:45:02","closed","bdarnell","2014-02-17 05:00:30"
"981","danielnelson","2014-01-29 22:14:29","closed","bdarnell","2014-01-30 02:11:29"
"980","rgbkrk","2014-01-24 05:35:44","closed","bdarnell","2014-05-26 01:58:48"
"979","mike4999","2014-01-23 16:06:28","closed","bdarnell","2014-01-25 01:59:45"
"978","schlamar","2014-01-23 13:55:14","open","",""
"977","schlamar","2014-01-23 11:29:51","closed","bdarnell","2014-02-22 01:27:31"
"976","daftshady","2014-01-20 13:45:00","closed","bdarnell","2014-01-20 16:58:10"
"975","bells","2014-01-15 12:40:18","closed","bells","2014-01-15 12:45:04"
"974","KeepPeace","2014-01-15 09:27:38","closed","bdarnell","2014-01-16 01:50:26"
"973","cgohlke","2014-01-15 05:53:11","closed","bdarnell","2014-01-16 02:10:52"
"972","gmr","2014-01-06 21:57:26","closed","bdarnell","2014-01-06 23:23:27"
"971","gmr","2014-01-06 21:51:44","closed","bdarnell","2014-01-06 23:08:19"
"970","puentesarrin","2014-01-03 21:21:32","open","",""
"969","ronnix","2013-12-30 21:35:55","closed","bdarnell","2013-12-30 22:18:59"
"968","tahajahangir","2013-12-28 08:29:24","open","",""
"967","needpy","2013-12-28 04:21:16","closed","bdarnell","2013-12-29 00:38:43"
"966","soulrebel","2013-12-25 01:05:24","closed","bdarnell","2014-01-07 03:49:17"
"965","ajdavis","2013-12-24 21:06:22","closed","bdarnell","2013-12-29 00:44:21"
"964","ajdavis","2013-12-23 03:08:24","closed","bdarnell","2013-12-23 21:01:48"
"963","minrk","2013-12-22 06:32:34","closed","bdarnell","2013-12-23 22:25:47"
"962","antonv6","2013-12-22 05:45:54","closed","bdarnell","2013-12-23 20:51:18"
"961","antonv6","2013-12-21 17:13:21","closed","antonv6","2013-12-22 05:47:07"
"960","mooosu","2013-12-20 03:54:38","closed","bdarnell","2015-09-27 16:36:08"
"959","mooosu","2013-12-19 17:57:04","closed","bdarnell","2013-12-22 22:38:19"
"958","mooosu","2013-12-19 17:09:46","closed","bdarnell","2013-12-19 22:03:42"
"957","bufferx","2013-12-18 17:20:22","closed","bufferx","2014-01-10 13:29:09"
"956","x-term","2013-12-17 11:36:40","closed","bdarnell","2013-12-22 23:00:21"
"955","ajdavis","2013-12-17 00:00:01","closed","ajdavis","2013-12-23 02:36:47"
"954","soulrebel","2013-12-14 13:57:10","closed","bdarnell","2013-12-22 23:01:17"
"953","picomancer","2013-12-12 01:07:46","closed","bdarnell","2014-01-20 22:06:32"
"952","mulka","2013-12-11 03:59:44","closed","bdarnell","2014-02-19 04:36:03"
"951","antonv6","2013-12-09 12:04:20","closed","bdarnell","2013-12-10 07:49:38"
"950","jvhellemond","2013-12-04 22:07:37","closed","bdarnell","2015-01-24 22:22:41"
"949","Lardjo","2013-12-02 08:09:49","closed","bdarnell","2013-12-02 12:55:50"
"948","felixcarmona","2013-11-29 18:43:07","closed","bdarnell","2014-02-18 04:49:22"
"947","paul-ollis","2013-11-29 00:04:12","closed","bdarnell","2014-06-15 18:04:00"
"946","blsalvio","2013-11-27 04:25:30","closed","bdarnell","2013-11-30 18:33:58"
"945","chrismcguire","2013-11-25 18:31:56","closed","bdarnell","2013-12-23 21:58:11"
"944","anton-ryzhov","2013-11-25 15:48:09","closed","bdarnell","2013-12-01 21:14:42"
"943","MysticHLE","2013-11-22 20:50:20","closed","bdarnell","2013-12-01 21:13:25"
"942","MA3STR0","2013-11-22 11:44:19","closed","bdarnell","2013-11-30 18:27:12"
"941","mengzhuo","2013-11-20 03:54:24","closed","bdarnell","2013-12-01 03:19:07"
"940","klaussfreire","2013-11-19 17:38:58","closed","bdarnell","2013-12-01 21:09:59"
"939","thehesiod","2013-11-19 06:48:25","closed","bdarnell","2013-12-01 03:18:58"
"938","guettli","2013-11-18 10:47:23","open","",""
"937","lepture","2013-11-18 02:23:47","closed","bdarnell","2013-11-30 18:21:45"
"936","ticosax","2013-11-16 19:12:04","closed","bdarnell","2013-12-01 14:44:10"
"935","needpy","2013-11-14 06:55:13","closed","bdarnell","2013-12-01 20:08:01"
"934","Caligatio","2013-11-11 13:53:37","closed","bdarnell","2015-01-24 22:29:15"
"933","andoryu","2013-11-10 09:27:04","closed","bdarnell","2013-12-01 20:04:21"
"932","kernelsauce","2013-11-07 09:45:53","closed","kernelsauce","2013-11-07 19:47:29"
"931","SuminAndrew","2013-11-06 07:17:35","closed","bdarnell","2013-12-01 20:43:46"
"930","joegoldbeck","2013-11-06 04:03:24","closed","bdarnell","2013-11-06 17:12:05"
"929","alierkanimrek","2013-11-05 19:23:42","closed","bdarnell","2013-11-06 19:57:53"
"928","ajdavis","2013-11-04 19:57:42","closed","bdarnell","2013-11-04 20:23:27"
"927","ajdavis","2013-11-04 19:55:38","closed","bdarnell","2013-11-04 20:23:28"
"926","leonsim","2013-11-04 10:09:33","closed","bdarnell","2013-11-04 19:42:10"
"925","mengzhuo","2013-11-01 02:25:17","closed","bdarnell","2013-11-02 19:10:36"
"924","dzharkov","2013-10-31 17:00:30","closed","bdarnell","2013-10-31 19:55:55"
"923","ribeiroit","2013-10-31 13:42:05","closed","ribeiroit","2013-10-31 13:46:31"
"922","jkbrzt","2013-10-30 22:28:38","closed","jkbrzt","2013-10-31 08:26:47"
"921","thehesiod","2013-10-26 00:23:38","closed","bdarnell","2013-11-06 19:23:06"
"920","salientgreen","2013-10-25 20:42:40","closed","bdarnell","2013-10-26 22:28:21"
"919","y4n9squared","2013-10-25 18:21:39","closed","bdarnell","2013-10-27 01:31:53"
"918","desprezj","2013-10-25 16:20:23","closed","bdarnell","2013-10-25 16:53:38"
"917","zourbuth","2013-10-23 04:23:56","closed","bdarnell","2013-10-23 17:04:57"
"916","leon4py","2013-10-22 03:01:39","closed","bdarnell","2013-10-22 16:05:13"
"915","anton-ryzhov","2013-10-17 16:02:20","closed","bdarnell","2013-10-20 19:10:57"
"914","dizlv","2013-10-13 22:41:41","closed","bdarnell","2013-10-14 22:20:56"
"913","tahajahangir","2013-10-13 17:45:48","closed","bdarnell","2013-10-13 21:11:10"
"912","LeoCavaille","2013-10-10 21:54:35","closed","bdarnell","2013-11-03 18:31:10"
"911","gsmethells","2013-10-09 15:43:26","closed","bdarnell","2013-11-03 18:44:48"
"910","Caligatio","2013-10-08 20:28:05","closed","bdarnell","2013-11-03 18:52:32"
"909","ysimonson","2013-10-07 17:54:01","closed","bdarnell","2013-10-08 02:58:28"
"908","brunofarina","2013-10-07 11:55:01","closed","bdarnell","2013-10-08 02:25:04"
"907","MrTravisB","2013-09-28 19:58:34","closed","bdarnell","2013-10-06 00:01:04"
"906","dhanababu-nyros","2013-09-24 09:53:00","closed","bdarnell","2013-09-25 03:04:54"
"905","coffeesweet","2013-09-24 01:26:11","closed","bdarnell","2014-02-18 04:50:33"
"904","bdarnell","2013-09-22 16:28:03","open","",""
"903","bdarnell","2013-09-22 16:24:25","open","",""
"902","thijsvandien","2013-09-21 16:03:59","open","",""
"901","dhanababu-nyros","2013-09-17 10:37:07","closed","bdarnell","2013-09-18 02:44:16"
"900","meson10","2013-09-16 17:10:06","closed","bdarnell","2013-09-22 16:54:51"
"899","gabtremblay","2013-09-16 12:57:00","closed","gabtremblay","2013-09-16 14:52:03"
"898","dmitric","2013-09-14 04:15:50","closed","bdarnell","2014-02-17 21:18:14"
"897","mrsinham","2013-09-06 13:18:44","closed","bdarnell","2013-09-08 01:45:37"
"896","jniznan","2013-09-04 13:38:42","closed","bdarnell","2013-10-06 00:32:24"
"895","dhanababu-nyros","2013-09-02 12:05:29","closed","bdarnell","2013-09-02 18:16:57"
"894","dhanababu-nyros","2013-08-28 10:34:09","closed","bdarnell","2013-09-01 16:04:34"
"893","moloch--","2013-08-24 19:51:04","closed","bdarnell","2013-08-25 02:06:23"
"892","sonicisthebest","2013-08-23 11:30:03","open","",""
"891","mayflaver","2013-08-23 07:00:59","closed","bdarnell","2013-08-24 19:17:16"
"890","kzahel","2013-08-23 05:50:06","closed","bdarnell","2014-02-17 23:53:50"
"889","pabelanger","2013-08-22 23:30:12","closed","bdarnell","2013-08-23 01:03:25"
"888","mashuai","2013-08-22 04:56:43","closed","bdarnell","2013-08-23 01:24:22"
"887","gmr","2013-08-21 15:29:41","closed","gmr","2014-01-06 21:50:03"
"886","dhanababu-nyros","2013-08-21 12:08:48","closed","bdarnell","2013-08-21 13:17:51"
"885","codeb2cc","2013-08-21 08:23:54","closed","bdarnell","2013-11-03 21:26:21"
"884","dmitric","2013-08-21 04:01:36","closed","dmitric","2013-08-21 15:43:11"
"883","junewu","2013-08-19 07:50:40","closed","bdarnell","2013-08-20 01:50:28"
"882","dkador","2013-08-18 05:37:06","closed","bdarnell","2013-08-19 03:57:25"
"881","wmslei","2013-08-17 13:00:50","closed","bdarnell","2013-08-17 16:10:21"
"880","ichernev","2013-08-15 17:12:54","closed","ichernev","2013-08-15 20:38:50"
"879","dhanababu-nyros","2013-08-15 13:54:43","closed","bdarnell","2013-08-18 23:28:36"
"878","Kentzo","2013-08-15 12:49:15","closed","bdarnell","2013-09-01 22:41:43"
"877","wmslei","2013-08-15 10:45:47","closed","bdarnell","2013-08-16 01:32:19"
"876","toplinuxsir","2013-08-14 00:55:25","closed","bdarnell","2013-08-19 03:51:20"
"875","bdarnell","2013-08-13 04:50:16","closed","bdarnell","2013-08-19 03:58:50"
"874","skazhy","2013-08-09 10:56:44","closed","bdarnell","2013-08-13 03:47:41"
"873","skazhy","2013-08-09 10:46:16","closed","skazhy","2013-08-09 10:54:15"
"872","homm","2013-08-09 09:42:50","closed","bdarnell","2014-04-28 00:13:14"
"871","schlamar","2013-08-09 07:17:57","closed","bdarnell","2013-08-18 23:28:36"
"870","mehmetkose","2013-08-08 14:41:50","closed","bdarnell","2013-08-09 03:11:24"
"869","gagern","2013-08-07 04:25:29","open","",""
"868","gagern","2013-08-07 02:12:01","open","",""
"867","bdarnell","2013-08-04 19:31:10","closed","bdarnell","2014-06-16 04:09:36"
"866","bdarnell","2013-08-04 19:26:42","closed","bdarnell","2014-06-15 18:04:00"
"865","bdarnell","2013-08-04 19:21:38","open","",""
"864","bdarnell","2013-08-04 19:07:22","open","",""
"863","Kentzo","2013-08-01 19:13:52","closed","Kentzo","2013-08-01 19:18:07"
"862","kzahel","2013-07-30 20:29:11","closed","bdarnell","2014-04-28 00:12:35"
"861","bdarnell","2013-07-26 18:21:36","closed","bdarnell","2014-06-15 18:04:00"
"860","Kentzo","2013-07-19 14:28:09","closed","bdarnell","2013-07-20 17:21:33"
"859","schlamar","2013-07-19 11:59:35","closed","bdarnell","2013-07-20 02:42:55"
"858","sclm","2013-07-17 23:05:41","closed","bdarnell","2013-11-03 20:02:49"
"857","nikitinsm","2013-07-17 14:24:29","closed","bdarnell","2013-08-04 21:49:08"
"856","pitrou","2013-07-17 13:11:45","closed","bdarnell","2013-08-04 22:24:54"
"855","pitrou","2013-07-17 12:45:41","closed","bdarnell","2013-09-01 22:41:55"
"854","sunitav","2013-07-16 11:12:07","closed","bdarnell","2014-04-28 02:14:17"
"853","whardier","2013-07-15 19:10:48","open","",""
"852","ccampbell","2013-07-12 19:31:14","closed","ccampbell","2013-07-17 00:41:49"
"851","bendyer","2013-07-12 06:43:04","closed","bdarnell","2013-07-16 01:10:06"
"850","fspirit","2013-07-11 11:51:37","closed","bdarnell","2013-07-16 01:01:21"
"849","FZambia","2013-07-11 09:22:10","closed","bdarnell","2013-07-12 02:05:17"
"848","SuprDewd","2013-07-10 00:27:55","closed","bdarnell","2013-07-16 01:04:10"
"847","Ethan-Zhang","2013-07-08 08:21:12","closed","bdarnell","2015-07-05 18:14:41"
"846","pythonmobile","2013-07-07 18:10:55","closed","bdarnell","2013-07-07 18:54:08"
"845","bdarnell","2013-07-07 17:59:33","open","",""
"844","mjhostet","2013-07-06 14:16:12","closed","bdarnell","2013-07-07 16:14:09"
"843","stevepeak","2013-07-03 16:46:09","closed","stevepeak","2013-07-05 01:40:43"
"842","FlorianLudwig","2013-07-02 15:55:39","closed","bdarnell","2013-07-04 01:50:00"
"841","rlrosa","2013-07-01 21:27:36","closed","bdarnell","2013-08-04 22:04:33"
"840","jarrodb","2013-06-28 22:45:24","closed","bdarnell","2013-07-01 00:13:50"
"839","epirus","2013-06-28 08:22:42","closed","bdarnell","2013-08-04 22:00:29"
"838","cloudaice","2013-06-28 00:47:53","closed","cloudaice","2013-06-28 00:51:24"
"837","djt5019","2013-06-27 19:19:21","closed","bdarnell","2014-07-03 01:55:28"
"836","mjhostet","2013-06-27 16:28:00","closed","bdarnell","2013-07-05 17:19:03"
"835","jegoruglov","2013-06-27 12:32:46","closed","bdarnell","2013-07-02 03:08:28"
"834","gclinch","2013-06-26 12:06:10","closed","bdarnell","2013-07-05 17:19:03"
"833","tlynn","2013-06-25 14:05:22","closed","bdarnell","2013-07-05 17:19:03"
"832","comger","2013-06-24 04:46:49","closed","bdarnell","2013-06-30 23:42:53"
"831","erkyrath","2013-06-22 18:09:06","closed","bdarnell","2013-06-30 23:38:45"
"830","Ethan-Zhang","2013-06-22 05:02:18","closed","bdarnell","2013-06-24 23:50:23"
"829","erkyrath","2013-06-21 18:19:16","closed","bdarnell","2013-06-30 23:38:53"
"828","luwenjin","2013-06-21 02:04:31","closed","bdarnell","2013-08-04 22:13:01"
"827","redbaron","2013-06-18 07:55:41","closed","bdarnell","2014-04-28 00:14:56"
"826","mayfield","2013-06-18 03:45:08","closed","mayfield","2016-06-10 16:01:24"
"825","djc","2013-06-17 10:46:14","closed","bdarnell","2014-03-11 02:32:31"
"824","GrahamDumpleton","2013-06-17 05:56:53","closed","bdarnell","2013-06-18 02:51:23"
"823","schlamar","2013-06-11 12:41:38","closed","bdarnell","2013-06-12 02:16:14"
"822","awicenec","2013-06-11 05:37:41","closed","bdarnell","2013-06-12 03:32:14"
"821","igungor","2013-06-10 13:41:50","closed","bdarnell","2013-06-10 14:05:08"
"820","SuprDewd","2013-06-08 00:42:26","open","SuprDewd",""
"819","dominiqueplante","2013-06-06 06:40:12","closed","bdarnell","2013-06-06 13:32:08"
"818","volga629","2013-06-01 17:28:52","closed","bdarnell","2013-06-01 21:19:27"
"817","ysimonson","2013-05-31 18:08:18","closed","bdarnell","2013-05-31 23:32:23"
"816","edisonlz","2013-05-31 09:42:36","closed","edisonlz","2013-06-18 12:04:23"
"815","bdarnell","2013-05-31 03:17:44","closed","bdarnell","2013-05-31 23:31:41"
"814","prongs","2013-05-30 12:42:57","closed","bdarnell","2013-05-30 13:49:01"
"813","prongs","2013-05-30 12:40:09","closed","bdarnell","2013-05-30 13:48:56"
"812","prongs","2013-05-30 12:38:57","closed","bdarnell","2013-05-30 13:48:51"
"811","prongs","2013-05-30 12:38:12","closed","bdarnell","2013-05-30 13:52:37"
"810","toxi-kb","2013-05-30 11:50:45","closed","bdarnell","2013-05-30 14:48:54"
"809","mulka","2013-05-29 22:24:42","closed","bdarnell","2013-06-01 02:03:59"
"808","wolever","2013-05-29 19:16:30","closed","bdarnell","2013-05-30 14:18:45"
"807","ysimonson","2013-05-29 18:43:51","closed","bdarnell","2013-05-31 23:32:31"
"806","wolever","2013-05-29 18:38:55","closed","bdarnell","2013-05-30 14:18:57"
"805","chinyue","2013-05-27 04:12:53","closed","bdarnell","2013-05-27 16:02:40"
"804","bdarnell","2013-05-27 03:10:35","open","",""
"803","mrjoes","2013-05-26 21:49:26","closed","mrjoes","2013-05-26 21:58:03"
"802","Rudd-O","2013-05-25 06:27:05","closed","bdarnell","2013-05-25 19:48:23"
"801","pitrou","2013-05-24 15:37:08","closed","bdarnell","2013-05-25 19:27:43"
"800","chinyue","2013-05-24 02:34:50","closed","bdarnell","2013-05-24 04:49:01"
"799","juliantaylor","2013-05-23 18:12:11","closed","bdarnell","2013-05-24 04:03:08"
"798","cloudaice","2013-05-22 17:57:15","closed","bdarnell","2013-05-24 02:47:40"
"797","ewang","2013-05-22 10:13:02","closed","bdarnell","2013-05-23 03:42:27"
"796","wolever","2013-05-21 21:13:18","closed","bdarnell","2013-05-25 22:29:17"
"795","codeeply","2013-05-21 13:41:47","closed","codeeply","2013-05-22 12:39:32"
"794","wolever","2013-05-21 04:21:18","closed","bdarnell","2013-05-21 05:06:21"
"793","mrjoes","2013-05-20 11:42:15","closed","bdarnell","2013-05-26 18:17:25"
"792","cloudaice","2013-05-17 21:43:32","closed","bdarnell","2013-05-18 20:39:43"
"791","HonestManXin","2013-05-17 14:22:00","closed","bdarnell","2013-05-18 20:04:43"
"790","wolever","2013-05-16 23:39:29","closed","bdarnell","2013-05-19 17:04:39"
"789","ajdavis","2013-05-16 18:15:55","closed","bdarnell","2013-05-24 02:36:44"
"788","cloudaice","2013-05-16 08:55:42","closed","bdarnell","2013-05-17 02:57:01"
"787","aglyzov","2013-05-15 18:00:38","closed","bdarnell","2013-05-16 01:45:22"
"786","MartinMartimeo","2013-05-14 08:58:07","closed","bdarnell","2013-05-16 01:05:55"
"785","wolever","2013-05-14 01:05:13","closed","bdarnell","2013-05-19 20:58:52"
"784","tahajahangir","2013-05-12 18:20:01","closed","bdarnell","2013-05-12 20:16:14"
"783","gwk","2013-05-10 21:38:38","closed","bdarnell","2013-05-11 01:45:34"
"782","MartinMartimeo","2013-05-09 16:40:33","closed","bdarnell","2013-05-12 17:21:02"
"781","cloudaice","2013-05-08 16:19:02","closed","bdarnell","2013-05-09 02:31:26"
"780","keakon","2013-05-08 03:44:21","closed","bdarnell","2013-05-08 04:31:47"
"779","clowwindy","2013-05-08 03:29:49","closed","bdarnell","2013-05-08 04:31:17"
"778","kzahel","2013-05-07 21:33:04","open","",""
"777","mauriciosl","2013-05-07 21:11:43","closed","bdarnell","2013-05-09 03:47:58"
"776","derekchiang","2013-05-07 01:10:18","open","",""
"775","gmr","2013-04-30 18:44:12","closed","bdarnell","2014-01-06 23:08:33"
"774","wynemo","2013-04-30 14:17:47","closed","bdarnell","2013-05-01 03:06:42"
"773","mariusbucur","2013-04-29 14:22:59","closed","bdarnell","2013-05-01 13:40:05"
"772","bdarnell","2013-04-29 03:47:12","closed","bdarnell","2014-04-27 18:14:17"
"771","bdarnell","2013-04-29 03:35:48","open","",""
"770","comger","2013-04-28 23:40:24","closed","bdarnell","2013-04-29 03:48:36"
"769","comger","2013-04-28 23:38:07","closed","bdarnell","2013-04-29 03:53:17"
"768","paulocheque","2013-04-28 20:12:43","closed","paulocheque","2013-04-28 20:34:30"
"767","homm","2013-04-28 17:52:14","closed","bdarnell","2013-04-28 22:18:02"
"766","fcicq","2013-04-28 05:44:24","closed","bdarnell","2013-04-28 16:17:22"
"765","srossross","2013-04-27 17:33:27","closed","srossross","2013-04-28 16:20:33"
"764","bdarnell","2013-04-27 03:09:55","open","",""
"763","bdarnell","2013-04-27 03:05:33","open","",""
"762","bdarnell","2013-04-27 02:48:06","closed","bdarnell","2014-06-15 18:04:00"
"761","paulocheque","2013-04-26 22:48:28","closed","bdarnell","2013-04-27 01:28:57"
"760","wsantos","2013-04-26 17:08:35","closed","bdarnell","2013-04-29 03:31:58"
"759","ghost","2013-04-25 09:52:46","closed","","2013-04-27 11:40:01"
"758","finlay","2013-04-24 06:00:10","closed","bdarnell","2013-05-12 20:25:25"
"757","finlay","2013-04-24 05:59:00","closed","bdarnell","2013-05-12 20:25:25"
"756","paulocheque","2013-04-24 04:09:47","open","",""
"755","bdarnell","2013-04-24 02:11:42","closed","bdarnell","2013-05-12 20:17:13"
"754","prongs","2013-04-23 18:55:24","closed","prongs","2013-04-25 07:51:33"
"753","guotie","2013-04-23 08:41:31","closed","bdarnell","2013-04-23 16:03:35"
"752","oyerli","2013-04-21 18:30:30","closed","bdarnell","2013-04-24 03:21:51"
"751","paulocheque","2013-04-20 03:35:48","closed","bdarnell","2013-04-24 03:18:28"
"750","mayfield","2013-04-20 02:40:15","closed","bdarnell","2013-04-28 02:56:45"
"749","v3aqb","2013-04-19 17:01:27","closed","v3aqb","2013-04-20 16:14:57"
"748","wsantos","2013-04-18 18:48:54","closed","bdarnell","2013-05-12 20:36:57"
"747","wsantos","2013-04-18 18:47:59","closed","bdarnell","2013-04-29 03:31:57"
"746","wsantos","2013-04-18 18:27:25","closed","wsantos","2013-04-18 18:29:08"
"745","davidwilemski","2013-04-18 18:22:57","closed","bdarnell","2013-04-24 02:13:35"
"744","heynemann","2013-04-18 16:41:34","closed","bdarnell","2013-04-19 14:05:36"
"743","wsantos","2013-04-18 16:34:10","closed","bdarnell","2014-04-28 00:10:49"
"742","wmslei","2013-04-18 12:00:59","closed","bdarnell","2013-04-18 14:40:43"
"741","schlamar","2013-04-18 09:49:24","closed","schlamar","2013-04-18 14:30:05"
"740","JerryKwan","2013-04-18 08:34:51","closed","bdarnell","2013-04-29 03:31:57"
"739","eguven","2013-04-18 07:27:12","closed","bdarnell","2013-04-18 13:33:40"
"738","xethorn","2013-04-18 01:17:53","closed","xethorn","2013-04-18 01:48:44"
"737","schlamar","2013-04-17 14:33:43","closed","bdarnell","2014-01-18 21:43:29"
"736","arrowolfox","2013-04-17 04:24:38","closed","bdarnell","2013-04-17 14:41:37"
"735","minrk","2013-04-15 18:40:29","closed","bdarnell","2013-04-16 02:06:51"
"734","tianyuanzhonglu","2013-04-15 05:02:34","closed","bdarnell","2013-04-15 13:10:23"
"733","gustavoferreira","2013-04-15 04:18:08","closed","bdarnell","2013-04-15 13:14:06"
"732","bdarnell","2013-04-14 18:16:52","closed","bdarnell","2013-05-12 20:37:25"
"731","bdarnell","2013-04-14 18:13:09","open","",""
"730","bdarnell","2013-04-14 18:07:41","closed","bdarnell","2013-05-04 04:15:05"
"729","bdarnell","2013-04-14 17:55:27","open","",""
"728","bdarnell","2013-04-14 17:47:12","open","",""
"727","mrjoes","2013-04-13 20:15:29","closed","bdarnell","2013-04-13 23:19:16"
"726","zhkzyth","2013-04-13 19:56:01","closed","bdarnell","2013-04-13 22:21:10"
"725","fabiant7t","2013-04-12 16:43:20","closed","fabiant7t","2013-04-26 11:15:27"
"724","fabiant7t","2013-04-12 16:36:55","closed","fabiant7t","2013-04-18 12:41:58"
"723","ajdavis","2013-04-11 19:21:44","closed","bdarnell","2013-04-18 03:33:19"
"722","jgentes","2013-04-10 23:15:45","closed","jgentes","2013-04-10 23:33:29"
"721","wmslei","2013-04-10 02:50:45","closed","bdarnell","2013-04-10 14:37:16"
"720","wsantos","2013-04-08 18:42:35","closed","bdarnell","2013-04-09 01:14:27"
"719","ysimonson","2013-04-08 14:37:12","closed","bdarnell","2013-04-09 02:31:19"
"718","codeb2cc","2013-04-08 09:22:05","closed","bdarnell","2013-04-09 01:48:31"
"717","wmslei","2013-04-07 11:30:07","closed","bdarnell","2013-04-07 15:14:59"
"716","wmslei","2013-04-07 09:06:10","closed","wmslei","2013-04-19 02:27:21"
"715","wmslei","2013-04-07 05:31:31","closed","bdarnell","2013-04-07 23:55:34"
"714","wmslei","2013-04-07 04:31:38","closed","bdarnell","2013-04-07 15:15:35"
"713","juhasch","2013-04-06 08:16:26","closed","bdarnell","2013-04-13 22:21:10"
"712","wilem82","2013-04-04 11:48:49","closed","bdarnell","2013-04-13 22:21:10"
"711","wmslei","2013-04-03 11:02:49","closed","bdarnell","2013-04-03 13:50:07"
"710","wmslei","2013-04-03 09:58:51","closed","bdarnell","2013-04-03 13:53:06"
"709","wmslei","2013-04-03 09:57:49","closed","bdarnell","2013-04-03 13:53:24"
"708","genericmoniker","2013-04-02 20:51:45","closed","bdarnell","2013-04-03 00:30:52"
"707","protoss-player","2013-04-01 23:07:49","closed","bdarnell","2013-04-09 02:49:30"
"706","mminer","2013-04-01 04:19:40","closed","bdarnell","2013-04-01 13:37:26"
"705","mminer","2013-04-01 04:11:33","closed","mminer","2013-04-01 04:21:43"
"704","chrislea","2013-03-29 22:38:12","closed","bdarnell","2013-04-09 02:00:21"
"703","emehrkay","2013-03-29 15:57:40","open","",""
"702","whardier","2013-03-27 19:19:43","closed","bdarnell","2013-03-28 02:55:30"
"701","cadl","2013-03-22 15:44:06","closed","cadl","2013-04-30 03:36:17"
"700","icaromedeiros","2013-03-22 14:27:16","closed","bdarnell","2013-04-13 23:21:05"
"699","scavpy","2013-03-19 11:20:11","closed","bdarnell","2013-04-14 00:35:54"
"698","rhettg","2013-03-15 23:35:52","closed","bdarnell","2013-03-16 00:50:03"
"697","lbolla","2013-03-15 11:24:30","closed","bdarnell","2013-03-16 14:28:18"
"696","vkosh","2013-03-13 15:29:05","closed","bdarnell","2013-04-14 00:45:57"
"695","evanj","2013-03-12 20:27:00","closed","bdarnell","2013-03-13 01:54:25"
"694","shaileshgupta","2013-03-11 14:11:54","closed","bdarnell","2013-03-13 01:55:04"
"693","apieceofredcloth","2013-03-11 03:11:46","closed","bdarnell","2013-04-14 00:15:13"
"692","toadzhou","2013-03-10 09:38:35","closed","bdarnell","2013-03-10 15:10:45"
"691","nisanharamati","2013-03-06 19:01:20","open","",""
"690","lvht","2013-03-06 04:36:24","closed","lvht","2013-04-03 01:57:21"
"689","y-p","2013-03-04 13:12:46","closed","bdarnell","2013-03-05 03:16:54"
"688","dram","2013-03-04 07:43:41","closed","bdarnell","2013-05-12 20:41:10"
"687","clarkorz","2013-03-01 15:39:57","closed","bdarnell","2013-03-02 20:09:59"
"686","omribahumi","2013-02-27 22:20:46","closed","bdarnell","2013-03-02 19:48:54"
"685","nephics","2013-02-27 19:00:52","closed","bdarnell","2014-04-28 00:17:26"
"684","vkosh","2013-02-19 22:37:51","closed","bdarnell","2013-02-21 02:51:55"
"683","vkosh","2013-02-18 21:32:20","closed","bdarnell","2013-02-19 00:23:37"
"682","martynsmith","2013-02-16 02:26:04","closed","bdarnell","2013-02-16 16:15:21"
"681","WGH-","2013-02-14 19:00:54","closed","bdarnell","2013-02-16 01:31:10"
"680","flier","2013-02-14 10:14:13","closed","bdarnell","2015-07-05 15:57:58"
"679","ysimonson","2013-02-11 17:56:04","closed","ysimonson","2013-04-16 17:50:59"
"678","dhilipsiva","2013-02-11 07:12:01","closed","bdarnell","2013-02-12 05:41:19"
"677","heynemann","2013-02-06 17:41:48","closed","bdarnell","2013-02-09 00:43:32"
"676","jpittman","2013-02-05 17:56:39","closed","bdarnell","2013-02-06 01:00:40"
"675","keakon","2013-02-05 03:58:28","closed","bdarnell","2013-02-09 00:27:21"
"674","clarkorz","2013-02-04 15:42:54","closed","bdarnell","2013-02-09 20:59:00"
"673","minrk","2013-01-24 06:09:32","closed","bdarnell","2013-04-16 02:01:36"
"672","jordens","2013-01-24 05:28:43","closed","bdarnell","2013-02-09 01:16:27"
"671","juliantaylor","2013-01-23 20:50:09","closed","bdarnell","2014-01-18 23:18:18"
"670","schlamar","2013-01-22 08:34:23","closed","bdarnell","2013-01-24 03:32:39"
