"number","created_by","created_at","state","commits","merged_by","merged_at"
"2339","ddfisher","2016-10-26 22:05:10","closed","1","gvanrossum","2016-10-27 22:36:28"
"2338","gvanrossum","2016-10-26 18:14:35","closed","1","gvanrossum","2016-10-26 23:02:10"
"2336","ilevkivskyi","2016-10-26 10:33:48","closed","2","ddfisher","2017-01-09 19:50:59"
"2335","ilevkivskyi","2016-10-26 09:17:01","closed","1","gvanrossum","2016-10-26 15:25:16"
"2334","byung-u","2016-10-26 03:26:29","closed","1","gvanrossum","2016-10-27 00:24:25"
"2333","gvanrossum","2016-10-26 00:16:33","closed","1","gvanrossum","2016-10-26 01:47:33"
"2332","ddfisher","2016-10-26 00:01:25","closed","6","gvanrossum","2016-11-01 21:09:12"
"2331","herb","2016-10-25 23:06:13","closed","1","gvanrossum","2016-10-25 23:19:07"
"2329","megapctr","2016-10-25 21:21:22","closed","7","ddfisher","2016-10-28 19:34:45"
"2328","cpennington","2016-10-25 20:48:41","closed","2","gvanrossum","2016-10-25 23:18:58"
"2327","rwbarton","2016-10-25 19:46:39","open","1","",""
"2326","gvanrossum","2016-10-25 16:38:34","closed","2","gvanrossum","2016-10-25 16:57:26"
"2325","byung-u","2016-10-25 15:05:49","closed","1","",""
"2322","elazarg","2016-10-25 04:24:57","closed","5","gvanrossum","2016-10-26 23:15:53"
"2321","elazarg","2016-10-25 04:09:38","closed","1","gvanrossum","2016-10-25 04:24:09"
"2320","elazarg","2016-10-25 04:01:38","closed","2","gvanrossum","2016-10-26 23:49:42"
"2319","elazarg","2016-10-25 03:37:47","closed","1","gvanrossum","2016-10-25 04:03:20"
"2318","elazarg","2016-10-25 03:21:17","closed","1","gvanrossum","2016-10-25 03:59:32"
"2317","elazarg","2016-10-25 03:11:04","closed","2","gvanrossum","2016-10-25 03:56:36"
"2316","elazarg","2016-10-25 02:50:19","closed","2","gvanrossum","2016-10-25 03:48:38"
"2313","ddfisher","2016-10-24 22:47:40","closed","1","gvanrossum","2016-10-25 02:35:10"
